pi_stress --duration=5 
04-06-2018 22:25:22

# tracer: function
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | /  _----=> need-resched_lazy
#                            || / _---=> hardirq/softirq
#                            ||| / _--=> preempt-depth
#                            |||| /     delay
#           TASK-PID   CPU#  |||||    TIMESTAMP  FUNCTION
#              | |       |   |||||       |         |
       ftrace.sh-2225  [000] ....... 182373.341850: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.341851: vma_gap_update <-__vma_link_rb
       ftrace.sh-2225  [000] ....... 182373.341852: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2225  [000] ....... 182373.341853: copy_page_range <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.341854: kmap_atomic <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341856: page_address <-kmap_atomic
       ftrace.sh-2225  [000] ....... 182373.341857: rt_spin_lock <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341858: kmap_atomic <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341859: page_address <-kmap_atomic
       ftrace.sh-2225  [000] ....... 182373.341860: rt_spin_lock <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341861: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341863: _vm_normal_page <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341864: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341866: _vm_normal_page <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341867: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341868: _vm_normal_page <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341870: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341871: _vm_normal_page <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341873: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341874: _vm_normal_page <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341876: rt_spin_unlock <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341877: __kunmap_atomic <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341878: rt_spin_unlock <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341879: __kunmap_atomic <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341880: security_vm_enough_memory_mm <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.341882: cap_vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2225  [000] ....... 182373.341883: cap_capable <-cap_vm_enough_memory
       ftrace.sh-2225  [000] ....... 182373.341884: __vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2225  [000] ....... 182373.341885: preempt_count_add <-__vm_enough_memory
       ftrace.sh-2225  [000] ....1.. 182373.341886: preempt_count_sub <-__vm_enough_memory
       ftrace.sh-2225  [000] ....... 182373.341887: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.341889: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.341890: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.341891: anon_vma_clone <-anon_vma_fork
       ftrace.sh-2225  [000] ....... 182373.341892: kmem_cache_alloc <-anon_vma_clone
       ftrace.sh-2225  [000] ....... 182373.341894: down_write <-anon_vma_clone
       ftrace.sh-2225  [000] ....... 182373.341895: __down_write <-down_write
       ftrace.sh-2225  [000] ....... 182373.341896: __down_write_common <-__down_write
       ftrace.sh-2225  [000] ....... 182373.341897: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2225  [000] d...... 182373.341899: preempt_count_add <-__down_write_common
       ftrace.sh-2225  [000] ....1.. 182373.341900: preempt_count_sub <-__down_write_common
       ftrace.sh-2225  [000] ....... 182373.341901: anon_vma_chain_link <-anon_vma_clone
       ftrace.sh-2225  [000] ....... 182373.341902: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2225  [000] ....... 182373.341904: up_write <-anon_vma_clone
       ftrace.sh-2225  [000] ....... 182373.341905: __up_write <-up_write
       ftrace.sh-2225  [000] d...... 182373.341906: preempt_count_add <-__up_write
       ftrace.sh-2225  [000] d...1.. 182373.341907: __up_write_unlock <-__up_write
       ftrace.sh-2225  [000] ....1.. 182373.341908: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2225  [000] ....... 182373.341909: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2225  [000] ....... 182373.341911: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2225  [000] ....... 182373.341913: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2225  [000] ....... 182373.341915: down_write <-anon_vma_fork
       ftrace.sh-2225  [000] ....... 182373.341916: __down_write <-down_write
       ftrace.sh-2225  [000] ....... 182373.341917: __down_write_common <-__down_write
       ftrace.sh-2225  [000] ....... 182373.341918: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2225  [000] d...... 182373.341920: preempt_count_add <-__down_write_common
       ftrace.sh-2225  [000] ....1.. 182373.341921: preempt_count_sub <-__down_write_common
       ftrace.sh-2225  [000] ....... 182373.341922: anon_vma_chain_link <-anon_vma_fork
       ftrace.sh-2225  [000] ....... 182373.341923: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2225  [000] ....... 182373.341924: up_write <-anon_vma_fork
       ftrace.sh-2225  [000] ....... 182373.341926: __up_write <-up_write
       ftrace.sh-2225  [000] d...... 182373.341927: preempt_count_add <-__up_write
       ftrace.sh-2225  [000] d...1.. 182373.341928: __up_write_unlock <-__up_write
       ftrace.sh-2225  [000] ....1.. 182373.341929: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2225  [000] ....... 182373.341930: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2225  [000] ....... 182373.341931: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.341932: vma_gap_update <-__vma_link_rb
       ftrace.sh-2225  [000] ....... 182373.341934: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2225  [000] ....... 182373.341935: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2225  [000] ....... 182373.341936: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2225  [000] ....... 182373.341937: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2225  [000] ....... 182373.341938: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2225  [000] ....... 182373.341940: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2225  [000] ....... 182373.341941: copy_page_range <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.341943: __pte_alloc <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341944: __alloc_pages_nodemask <-__pte_alloc
       ftrace.sh-2225  [000] ....... 182373.341945: get_page_from_freelist <-__alloc_pages_nodemask
       ftrace.sh-2225  [000] ....... 182373.341946: rt_spin_lock <-get_page_from_freelist
       ftrace.sh-2225  [000] ....... 182373.341948: preempt_count_add <-get_page_from_freelist
       ftrace.sh-2225  [000] ....1.. 182373.341949: preempt_count_sub <-get_page_from_freelist
       ftrace.sh-2225  [000] ....... 182373.341950: rt_spin_unlock <-get_page_from_freelist
       ftrace.sh-2225  [000] ....... 182373.341952: kernel_poison_pages <-get_page_from_freelist
       ftrace.sh-2225  [000] ....... 182373.341953: kmap_atomic <-get_page_from_freelist
       ftrace.sh-2225  [000] ....... 182373.341954: page_address <-kmap_atomic
       ftrace.sh-2225  [000] ....... 182373.341958: __kunmap_atomic <-get_page_from_freelist
       ftrace.sh-2225  [000] ....... 182373.341959: page_address <-__pte_alloc
       ftrace.sh-2225  [000] ....... 182373.341961: rt_spin_lock <-__pte_alloc
       ftrace.sh-2225  [000] ....... 182373.341962: rt_spin_unlock <-__pte_alloc
       ftrace.sh-2225  [000] ....... 182373.341964: kmap_atomic <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341965: page_address <-kmap_atomic
       ftrace.sh-2225  [000] ....... 182373.341966: rt_spin_lock <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341967: kmap_atomic <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341969: page_address <-kmap_atomic
       ftrace.sh-2225  [000] ....... 182373.341970: rt_spin_lock <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341971: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341972: _vm_normal_page <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341974: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341975: _vm_normal_page <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341977: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341978: _vm_normal_page <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341980: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341981: _vm_normal_page <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341982: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341984: _vm_normal_page <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341985: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341986: _vm_normal_page <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341988: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341989: _vm_normal_page <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341991: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341992: _vm_normal_page <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341993: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341994: _vm_normal_page <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341996: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341997: _vm_normal_page <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.341999: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.342000: _vm_normal_page <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.342002: rt_spin_unlock <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.342003: __kunmap_atomic <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.342004: rt_spin_unlock <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.342005: __kunmap_atomic <-copy_page_range
       ftrace.sh-2225  [000] ....... 182373.342007: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342008: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342010: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342011: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342013: down_write <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342014: __down_write <-down_write
       ftrace.sh-2225  [000] ....... 182373.342015: __down_write_common <-__down_write
       ftrace.sh-2225  [000] ....... 182373.342016: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2225  [000] d...... 182373.342017: preempt_count_add <-__down_write_common
       ftrace.sh-2225  [000] ....1.. 182373.342019: preempt_count_sub <-__down_write_common
       ftrace.sh-2225  [000] ....... 182373.342020: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342021: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342022: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342024: up_write <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342025: __up_write <-up_write
       ftrace.sh-2225  [000] d...... 182373.342026: preempt_count_add <-__up_write
       ftrace.sh-2225  [000] d...1.. 182373.342027: __up_write_unlock <-__up_write
       ftrace.sh-2225  [000] ....1.. 182373.342028: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2225  [000] ....... 182373.342029: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2225  [000] ....... 182373.342030: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342032: vma_gap_update <-__vma_link_rb
       ftrace.sh-2225  [000] ....... 182373.342033: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2225  [000] ....... 182373.342034: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2225  [000] ....... 182373.342035: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2225  [000] ....... 182373.342037: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2225  [000] ....... 182373.342038: copy_page_range <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342039: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342041: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342042: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342044: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342045: down_write <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342046: __down_write <-down_write
       ftrace.sh-2225  [000] ....... 182373.342047: __down_write_common <-__down_write
       ftrace.sh-2225  [000] ....... 182373.342048: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2225  [000] d...... 182373.342050: preempt_count_add <-__down_write_common
       ftrace.sh-2225  [000] ....1.. 182373.342051: preempt_count_sub <-__down_write_common
       ftrace.sh-2225  [000] ....... 182373.342052: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342054: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342055: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342056: up_write <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342057: __up_write <-up_write
       ftrace.sh-2225  [000] d...... 182373.342058: preempt_count_add <-__up_write
       ftrace.sh-2225  [000] d...1.. 182373.342059: __up_write_unlock <-__up_write
       ftrace.sh-2225  [000] ....1.. 182373.342061: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2225  [000] ....... 182373.342062: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2225  [000] ....... 182373.342063: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342064: vma_gap_update <-__vma_link_rb
       ftrace.sh-2225  [000] ....... 182373.342065: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2225  [000] ....... 182373.342067: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2225  [000] ....... 182373.342068: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2225  [000] ....... 182373.342069: copy_page_range <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342070: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342072: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342073: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342075: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342076: down_write <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342077: __down_write <-down_write
       ftrace.sh-2225  [000] ....... 182373.342078: __down_write_common <-__down_write
       ftrace.sh-2225  [000] ....... 182373.342079: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2225  [000] d...... 182373.342080: preempt_count_add <-__down_write_common
       ftrace.sh-2225  [000] ....1.. 182373.342081: preempt_count_sub <-__down_write_common
       ftrace.sh-2225  [000] ....... 182373.342083: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342084: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342085: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342086: up_write <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342087: __up_write <-up_write
       ftrace.sh-2225  [000] d...... 182373.342088: preempt_count_add <-__up_write
       ftrace.sh-2225  [000] d...1.. 182373.342090: __up_write_unlock <-__up_write
       ftrace.sh-2225  [000] ....1.. 182373.342091: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2225  [000] ....... 182373.342092: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2225  [000] ....... 182373.342093: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342094: vma_gap_update <-__vma_link_rb
       ftrace.sh-2225  [000] ....... 182373.342095: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2225  [000] ....... 182373.342097: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2225  [000] ....... 182373.342098: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2225  [000] ....... 182373.342100: copy_page_range <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342102: security_vm_enough_memory_mm <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342103: cap_vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2225  [000] ....... 182373.342104: cap_capable <-cap_vm_enough_memory
       ftrace.sh-2225  [000] ....... 182373.342105: __vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2225  [000] ....... 182373.342106: preempt_count_add <-__vm_enough_memory
       ftrace.sh-2225  [000] ....1.. 182373.342108: preempt_count_sub <-__vm_enough_memory
       ftrace.sh-2225  [000] ....... 182373.342109: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342110: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342112: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342113: anon_vma_clone <-anon_vma_fork
       ftrace.sh-2225  [000] ....... 182373.342114: kmem_cache_alloc <-anon_vma_clone
       ftrace.sh-2225  [000] ....... 182373.342116: down_write <-anon_vma_clone
       ftrace.sh-2225  [000] ....... 182373.342117: __down_write <-down_write
       ftrace.sh-2225  [000] ....... 182373.342118: __down_write_common <-__down_write
       ftrace.sh-2225  [000] ....... 182373.342119: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2225  [000] d...... 182373.342120: preempt_count_add <-__down_write_common
       ftrace.sh-2225  [000] ....1.. 182373.342121: preempt_count_sub <-__down_write_common
       ftrace.sh-2225  [000] ....... 182373.342123: anon_vma_chain_link <-anon_vma_clone
       ftrace.sh-2225  [000] ....... 182373.342124: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2225  [000] ....... 182373.342125: __anon_vma_interval_tree_augment_rotate <-__rb_insert_augmented
       ftrace.sh-2225  [000] ....... 182373.342126: __anon_vma_interval_tree_augment_rotate <-__rb_insert_augmented
       ftrace.sh-2225  [000] ....... 182373.342128: up_write <-anon_vma_clone
       ftrace.sh-2225  [000] ....... 182373.342129: __up_write <-up_write
       ftrace.sh-2225  [000] d...... 182373.342131: preempt_count_add <-__up_write
       ftrace.sh-2225  [000] d...1.. 182373.342132: __up_write_unlock <-__up_write
       ftrace.sh-2225  [000] ....1.. 182373.342133: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2225  [000] ....... 182373.342134: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2225  [000] ....... 182373.342136: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2225  [000] ....... 182373.342137: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2225  [000] ....... 182373.342138: down_write <-anon_vma_fork
       ftrace.sh-2225  [000] ....... 182373.342139: __down_write <-down_write
       ftrace.sh-2225  [000] ....... 182373.342140: __down_write_common <-__down_write
       ftrace.sh-2225  [000] ....... 182373.342142: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2225  [000] d...... 182373.342143: preempt_count_add <-__down_write_common
       ftrace.sh-2225  [000] ....1.. 182373.342144: preempt_count_sub <-__down_write_common
       ftrace.sh-2225  [000] ....... 182373.342145: anon_vma_chain_link <-anon_vma_fork
       ftrace.sh-2225  [000] ....... 182373.342146: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2225  [000] ....... 182373.342148: up_write <-anon_vma_fork
       ftrace.sh-2225  [000] ....... 182373.342149: __up_write <-up_write
       ftrace.sh-2225  [000] d...... 182373.342150: preempt_count_add <-__up_write
       ftrace.sh-2225  [000] d...1.. 182373.342151: __up_write_unlock <-__up_write
       ftrace.sh-2225  [000] ....1.. 182373.342152: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2225  [000] ....... 182373.342153: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2225  [000] ....... 182373.342155: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342156: down_write <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342157: __down_write <-down_write
       ftrace.sh-2225  [000] ....... 182373.342159: __down_write_common <-__down_write
       ftrace.sh-2225  [000] ....... 182373.342160: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2225  [000] d...... 182373.342161: preempt_count_add <-__down_write_common
       ftrace.sh-2225  [000] ....1.. 182373.342162: preempt_count_sub <-__down_write_common
       ftrace.sh-2225  [000] ....... 182373.342163: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342164: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342165: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342167: up_write <-copy_process.part.5
       ftrace.sh-2225  [000] ....... 182373.342168: __up_write <-up_write
       ftrace.sh-2225  [000] d...... 182373.342169: preempt_count_add <-__up_write
       ftrace.sh-2225  [000] d...1.. 182373.342170: __up_write_unlock <-__up_write
       ftrace.sh-2225  [000] ....1.. 182373.342171: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2225  [000] d..h3.. 182373.342171: irq_find_mapping <-__handle_domain_irq
       ftrace.sh-2225  [000] d..h3.. 182373.342171: generic_handle_irq <-__handle_domain_irq
       ftrace.sh-2225  [000] d..h3.. 182373.342171: handle_level_irq <-generic_handle_irq
       ftrace.sh-2225  [000] d..h3.. 182373.342171: preempt_count_add <-handle_level_irq
       ftrace.sh-2225  [000] d..h4.. 182373.342171: mask_irq.part.2 <-handle_level_irq
       ftrace.sh-2225  [000] d..h4.. 182373.342171: irq_gc_mask_disable_reg <-mask_irq.part.2
       ftrace.sh-2225  [000] d..h4.. 182373.342171: arm_heavy_mb <-irq_gc_mask_disable_reg
       ftrace.sh-2225  [000] d..h4.. 182373.342171: omap_mask_ack_irq <-handle_level_irq
       ftrace.sh-2225  [000] d..h4.. 182373.342171: irq_gc_mask_disable_reg <-omap_mask_ack_irq
       ftrace.sh-2225  [000] d..h4.. 182373.342171: arm_heavy_mb <-irq_gc_mask_disable_reg
       ftrace.sh-2225  [000] d..h4.. 182373.342171: irq_may_run <-handle_level_irq
       ftrace.sh-2225  [000] d..h4.. 182373.342171: handle_irq_event <-handle_level_irq
       ftrace.sh-2225  [000] d..h4.. 182373.342171: preempt_count_sub <-handle_irq_event
       ftrace.sh-2225  [000] d..h3.. 182373.342171: handle_irq_event_percpu <-handle_irq_event
       ftrace.sh-2225  [000] d..h3.. 182373.342171: __handle_irq_event_percpu <-handle_irq_event_percpu
       ftrace.sh-2225  [000] d..h3.. 182373.342171: omap2_gp_timer_interrupt <-__handle_irq_event_percpu
       ftrace.sh-2225  [000] d..h3.. 182373.342171: hrtimer_interrupt <-omap2_gp_timer_interrupt
       ftrace.sh-2225  [000] d..h3.. 182373.342171: preempt_count_add <-hrtimer_interrupt
       ftrace.sh-2225  [000] d..h4.. 182373.342171: ktime_get_update_offsets_now <-hrtimer_interrupt
       ftrace.sh-2225  [000] d..h4.. 182373.342171: clocksource_read_cycles <-ktime_get_update_offsets_now
       ftrace.sh-2225  [000] d..h4.. 182373.342171: __hrtimer_run_queues.constprop.5 <-hrtimer_interrupt
       ftrace.sh-2225  [000] d..h4.. 182373.342171: __next_base <-__hrtimer_run_queues.constprop.5
       ftrace.sh-2225  [000] d..h4.. 182373.342171: __remove_hrtimer <-__hrtimer_run_queues.constprop.5
       ftrace.sh-2225  [000] d..h4.. 182373.342171: preempt_count_sub <-__hrtimer_run_queues.constprop.5
       ftrace.sh-2225  [000] d..h3.. 182373.342171: tick_sched_timer <-__hrtimer_run_queues.constprop.5
       ftrace.sh-2225  [000] d..h3.. 182373.342171: ktime_get <-tick_sched_timer
       ftrace.sh-2225  [000] d..h3.. 182373.342171: clocksource_read_cycles <-ktime_get
       ftrace.sh-2225  [000] d..h3.. 182373.342171: tick_sched_do_timer <-tick_sched_timer
       ftrace.sh-2225  [000] d..h3.. 182373.342171: tick_do_update_jiffies64.part.3 <-tick_sched_do_timer
       ftrace.sh-2225  [000] d..h3.. 182373.342171: preempt_count_add <-tick_do_update_jiffies64.part.3
       ftrace.sh-2225  [000] d..h4.. 182373.342171: preempt_count_add <-tick_do_update_jiffies64.part.3
       ftrace.sh-2225  [000] d..h5.. 182373.342171: do_timer <-tick_do_update_jiffies64.part.3
       ftrace.sh-2225  [000] d..h5.. 182373.342171: calc_global_load <-do_timer
       ftrace.sh-2225  [000] d..h5.. 182373.342171: preempt_count_sub <-tick_do_update_jiffies64.part.3
       ftrace.sh-2225  [000] d..h4.. 182373.342171: preempt_count_sub <-tick_do_update_jiffies64.part.3
       ftrace.sh-2225  [000] d..h3.. 182373.342171: update_wall_time <-tick_do_update_jiffies64.part.3
       ftrace.sh-2225  [000] d..h3.. 182373.342171: preempt_count_add <-update_wall_time
       ftrace.sh-2225  [000] d..h4.. 182373.342171: clocksource_read_cycles <-update_wall_time
       ftrace.sh-2225  [000] d..h4.. 182373.342171: ntp_tick_length <-update_wall_time
       ftrace.sh-2225  [000] d..h4.. 182373.342171: ntp_tick_length <-update_wall_time
       ftrace.sh-2225  [000] d..h4.. 182373.342171: ntp_tick_length <-update_wall_time
       ftrace.sh-2225  [000] d..h4.. 182373.342171: preempt_count_add <-update_wall_time
       ftrace.sh-2225  [000] d..h5.. 182373.342171: timekeeping_update <-update_wall_time
       ftrace.sh-2225  [000] d..h5.. 182373.342171: ntp_get_next_leap <-timekeeping_update
       ftrace.sh-2225  [000] d..h5.. 182373.342171: update_vsyscall <-timekeeping_update
       ftrace.sh-2225  [000] d..h5.. 182373.342171: raw_notifier_call_chain <-timekeeping_update
       ftrace.sh-2225  [000] d..h5.. 182373.342171: notifier_call_chain <-raw_notifier_call_chain
       ftrace.sh-2225  [000] d..h5.. 182373.342171: update_fast_timekeeper <-timekeeping_update
       ftrace.sh-2225  [000] d..h5.. 182373.342171: update_fast_timekeeper <-timekeeping_update
       ftrace.sh-2225  [000] d..h5.. 182373.342171: preempt_count_sub <-update_wall_time
       ftrace.sh-2225  [000] d..h4.. 182373.342171: preempt_count_sub <-update_wall_time
       ftrace.sh-2225  [000] d..h3.. 182373.342171: tick_sched_handle <-tick_sched_timer
       ftrace.sh-2225  [000] d..h3.. 182373.342171: update_process_times <-tick_sched_handle
       ftrace.sh-2225  [000] d..h3.. 182373.342171: account_process_tick <-update_process_times
       ftrace.sh-2225  [000] d..h3.. 182373.342171: account_system_time <-account_process_tick
       ftrace.sh-2225  [000] d..h3.. 182373.342171: in_serving_softirq <-account_system_time
