pi_stress --duration=5 
04-06-2018 22:25:10

# tracer: function
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | /  _----=> need-resched_lazy
#                            || / _---=> hardirq/softirq
#                            ||| / _--=> preempt-depth
#                            |||| /     delay
#           TASK-PID   CPU#  |||||    TIMESTAMP  FUNCTION
#              | |       |   |||||       |         |
       ftrace.sh-2208  [000] ....... 182360.933367: __anon_vma_interval_tree_augment_rotate <-__rb_insert_augmented
       ftrace.sh-2208  [000] ....... 182360.933368: __anon_vma_interval_tree_augment_rotate <-__rb_insert_augmented
       ftrace.sh-2208  [000] ....... 182360.933369: up_write <-anon_vma_clone
       ftrace.sh-2208  [000] ....... 182360.933370: __up_write <-up_write
       ftrace.sh-2208  [000] d...... 182360.933372: preempt_count_add <-__up_write
       ftrace.sh-2208  [000] d...1.. 182360.933373: __up_write_unlock <-__up_write
       ftrace.sh-2208  [000] ....1.. 182360.933374: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933375: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933376: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933378: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933379: down_write <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933380: __down_write <-down_write
       ftrace.sh-2208  [000] ....... 182360.933381: __down_write_common <-__down_write
       ftrace.sh-2208  [000] ....... 182360.933382: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2208  [000] d...... 182360.933384: preempt_count_add <-__down_write_common
       ftrace.sh-2208  [000] ....1.. 182360.933385: preempt_count_sub <-__down_write_common
       ftrace.sh-2208  [000] ....... 182360.933386: anon_vma_chain_link <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933387: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2208  [000] ....... 182360.933389: up_write <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933390: __up_write <-up_write
       ftrace.sh-2208  [000] d...... 182360.933391: preempt_count_add <-__up_write
       ftrace.sh-2208  [000] d...1.. 182360.933392: __up_write_unlock <-__up_write
       ftrace.sh-2208  [000] ....1.. 182360.933393: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933394: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933395: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933397: down_write <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933398: __down_write <-down_write
       ftrace.sh-2208  [000] ....... 182360.933399: __down_write_common <-__down_write
       ftrace.sh-2208  [000] ....... 182360.933400: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2208  [000] d...... 182360.933401: preempt_count_add <-__down_write_common
       ftrace.sh-2208  [000] ....1.. 182360.933402: preempt_count_sub <-__down_write_common
       ftrace.sh-2208  [000] ....... 182360.933404: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933405: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933406: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933407: up_write <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933408: __up_write <-up_write
       ftrace.sh-2208  [000] d...... 182360.933409: preempt_count_add <-__up_write
       ftrace.sh-2208  [000] d...1.. 182360.933410: __up_write_unlock <-__up_write
       ftrace.sh-2208  [000] ....1.. 182360.933412: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933413: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933414: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933415: vma_gap_update <-__vma_link_rb
       ftrace.sh-2208  [000] ....... 182360.933416: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2208  [000] ....... 182360.933418: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2208  [000] ....... 182360.933419: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2208  [000] ....... 182360.933420: copy_page_range <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933421: __pte_alloc <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933422: __alloc_pages_nodemask <-__pte_alloc
       ftrace.sh-2208  [000] ....... 182360.933424: get_page_from_freelist <-__alloc_pages_nodemask
       ftrace.sh-2208  [000] ....... 182360.933425: rt_spin_lock <-get_page_from_freelist
       ftrace.sh-2208  [000] ....... 182360.933426: preempt_count_add <-get_page_from_freelist
       ftrace.sh-2208  [000] ....1.. 182360.933428: preempt_count_sub <-get_page_from_freelist
       ftrace.sh-2208  [000] ....... 182360.933429: rt_spin_unlock <-get_page_from_freelist
       ftrace.sh-2208  [000] ....... 182360.933430: kernel_poison_pages <-get_page_from_freelist
       ftrace.sh-2208  [000] ....... 182360.933431: kmap_atomic <-get_page_from_freelist
       ftrace.sh-2208  [000] ....... 182360.933432: page_address <-kmap_atomic
       ftrace.sh-2208  [000] ....... 182360.933436: __kunmap_atomic <-get_page_from_freelist
       ftrace.sh-2208  [000] ....... 182360.933437: page_address <-__pte_alloc
       ftrace.sh-2208  [000] ....... 182360.933439: rt_spin_lock <-__pte_alloc
       ftrace.sh-2208  [000] ....... 182360.933441: rt_spin_unlock <-__pte_alloc
       ftrace.sh-2208  [000] ....... 182360.933442: kmap_atomic <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933443: page_address <-kmap_atomic
       ftrace.sh-2208  [000] ....... 182360.933444: rt_spin_lock <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933445: kmap_atomic <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933447: page_address <-kmap_atomic
       ftrace.sh-2208  [000] ....... 182360.933448: rt_spin_lock <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933449: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933450: _vm_normal_page <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933452: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933453: _vm_normal_page <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933455: rt_spin_unlock <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933456: __kunmap_atomic <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933457: rt_spin_unlock <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933458: __kunmap_atomic <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933459: security_vm_enough_memory_mm <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933461: cap_vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2208  [000] ....... 182360.933462: cap_capable <-cap_vm_enough_memory
       ftrace.sh-2208  [000] ....... 182360.933463: __vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2208  [000] ....... 182360.933464: preempt_count_add <-__vm_enough_memory
       ftrace.sh-2208  [000] ....1.. 182360.933465: preempt_count_sub <-__vm_enough_memory
       ftrace.sh-2208  [000] ....... 182360.933466: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933468: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933470: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933471: anon_vma_clone <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933472: kmem_cache_alloc <-anon_vma_clone
       ftrace.sh-2208  [000] ....... 182360.933473: down_write <-anon_vma_clone
       ftrace.sh-2208  [000] ....... 182360.933474: __down_write <-down_write
       ftrace.sh-2208  [000] ....... 182360.933475: __down_write_common <-__down_write
       ftrace.sh-2208  [000] ....... 182360.933476: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2208  [000] d...... 182360.933478: preempt_count_add <-__down_write_common
       ftrace.sh-2208  [000] ....1.. 182360.933479: preempt_count_sub <-__down_write_common
       ftrace.sh-2208  [000] ....... 182360.933480: anon_vma_chain_link <-anon_vma_clone
       ftrace.sh-2208  [000] ....... 182360.933481: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2208  [000] ....... 182360.933482: up_write <-anon_vma_clone
       ftrace.sh-2208  [000] ....... 182360.933484: __up_write <-up_write
       ftrace.sh-2208  [000] d...... 182360.933485: preempt_count_add <-__up_write
       ftrace.sh-2208  [000] d...1.. 182360.933486: __up_write_unlock <-__up_write
       ftrace.sh-2208  [000] ....1.. 182360.933487: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933489: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933490: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933491: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933492: down_write <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933493: __down_write <-down_write
       ftrace.sh-2208  [000] ....... 182360.933495: __down_write_common <-__down_write
       ftrace.sh-2208  [000] ....... 182360.933496: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2208  [000] d...... 182360.933497: preempt_count_add <-__down_write_common
       ftrace.sh-2208  [000] ....1.. 182360.933498: preempt_count_sub <-__down_write_common
       ftrace.sh-2208  [000] ....... 182360.933499: anon_vma_chain_link <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933500: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2208  [000] ....... 182360.933502: up_write <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933503: __up_write <-up_write
       ftrace.sh-2208  [000] d...... 182360.933504: preempt_count_add <-__up_write
       ftrace.sh-2208  [000] d...1.. 182360.933505: __up_write_unlock <-__up_write
       ftrace.sh-2208  [000] ....1.. 182360.933506: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933507: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933509: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933510: down_write <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933511: __down_write <-down_write
       ftrace.sh-2208  [000] ....... 182360.933512: __down_write_common <-__down_write
       ftrace.sh-2208  [000] ....... 182360.933513: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2208  [000] d...... 182360.933514: preempt_count_add <-__down_write_common
       ftrace.sh-2208  [000] ....1.. 182360.933516: preempt_count_sub <-__down_write_common
       ftrace.sh-2208  [000] ....... 182360.933517: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933518: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933519: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933520: up_write <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933521: __up_write <-up_write
       ftrace.sh-2208  [000] d...... 182360.933522: preempt_count_add <-__up_write
       ftrace.sh-2208  [000] d...1.. 182360.933524: __up_write_unlock <-__up_write
       ftrace.sh-2208  [000] ....1.. 182360.933525: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933526: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933527: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933528: vma_gap_update <-__vma_link_rb
       ftrace.sh-2208  [000] ....... 182360.933529: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2208  [000] ....... 182360.933531: copy_page_range <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933532: kmap_atomic <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933533: page_address <-kmap_atomic
       ftrace.sh-2208  [000] ....... 182360.933535: rt_spin_lock <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933536: kmap_atomic <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933538: page_address <-kmap_atomic
       ftrace.sh-2208  [000] ....... 182360.933539: rt_spin_lock <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933540: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933541: _vm_normal_page <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933543: rt_spin_unlock <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933544: __kunmap_atomic <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933545: rt_spin_unlock <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933546: __kunmap_atomic <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933548: security_vm_enough_memory_mm <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933549: cap_vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2208  [000] ....... 182360.933550: cap_capable <-cap_vm_enough_memory
       ftrace.sh-2208  [000] ....... 182360.933551: __vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2208  [000] ....... 182360.933552: preempt_count_add <-__vm_enough_memory
       ftrace.sh-2208  [000] ....1.. 182360.933553: preempt_count_sub <-__vm_enough_memory
       ftrace.sh-2208  [000] ....... 182360.933554: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933556: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933558: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933559: anon_vma_clone <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933560: kmem_cache_alloc <-anon_vma_clone
       ftrace.sh-2208  [000] ....... 182360.933562: down_write <-anon_vma_clone
       ftrace.sh-2208  [000] ....... 182360.933563: __down_write <-down_write
       ftrace.sh-2208  [000] ....... 182360.933564: __down_write_common <-__down_write
       ftrace.sh-2208  [000] ....... 182360.933565: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2208  [000] d...... 182360.933566: preempt_count_add <-__down_write_common
       ftrace.sh-2208  [000] ....1.. 182360.933568: preempt_count_sub <-__down_write_common
       ftrace.sh-2208  [000] ....... 182360.933569: anon_vma_chain_link <-anon_vma_clone
       ftrace.sh-2208  [000] ....... 182360.933570: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2208  [000] ....... 182360.933571: up_write <-anon_vma_clone
       ftrace.sh-2208  [000] ....... 182360.933572: __up_write <-up_write
       ftrace.sh-2208  [000] d...... 182360.933574: preempt_count_add <-__up_write
       ftrace.sh-2208  [000] d...1.. 182360.933575: __up_write_unlock <-__up_write
       ftrace.sh-2208  [000] ....1.. 182360.933576: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933577: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933579: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933580: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933581: down_write <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933582: __down_write <-down_write
       ftrace.sh-2208  [000] ....... 182360.933583: __down_write_common <-__down_write
       ftrace.sh-2208  [000] ....... 182360.933584: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2208  [000] d...... 182360.933586: preempt_count_add <-__down_write_common
       ftrace.sh-2208  [000] ....1.. 182360.933587: preempt_count_sub <-__down_write_common
       ftrace.sh-2208  [000] ....... 182360.933588: anon_vma_chain_link <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933589: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2208  [000] ....... 182360.933590: up_write <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933591: __up_write <-up_write
       ftrace.sh-2208  [000] d...... 182360.933593: preempt_count_add <-__up_write
       ftrace.sh-2208  [000] d...1.. 182360.933594: __up_write_unlock <-__up_write
       ftrace.sh-2208  [000] ....1.. 182360.933595: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933596: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933598: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933599: vma_gap_update <-__vma_link_rb
       ftrace.sh-2208  [000] ....... 182360.933600: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2208  [000] ....... 182360.933601: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2208  [000] ....... 182360.933602: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2208  [000] ....... 182360.933603: copy_page_range <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933604: kmap_atomic <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933606: page_address <-kmap_atomic
       ftrace.sh-2208  [000] ....... 182360.933607: rt_spin_lock <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933608: kmap_atomic <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933609: page_address <-kmap_atomic
       ftrace.sh-2208  [000] ....... 182360.933610: rt_spin_lock <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933611: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933613: _vm_normal_page <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933614: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933616: _vm_normal_page <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933617: rt_spin_unlock <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933618: __kunmap_atomic <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933619: rt_spin_unlock <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933621: __kunmap_atomic <-copy_page_range
       ftrace.sh-2208  [000] ....... 182360.933622: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933624: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933625: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933627: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933628: down_write <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933629: __down_write <-down_write
       ftrace.sh-2208  [000] ....... 182360.933630: __down_write_common <-__down_write
       ftrace.sh-2208  [000] ....... 182360.933631: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2208  [000] d...... 182360.933632: preempt_count_add <-__down_write_common
       ftrace.sh-2208  [000] ....1.. 182360.933633: preempt_count_sub <-__down_write_common
       ftrace.sh-2208  [000] ....... 182360.933635: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933636: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933637: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933638: up_write <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933639: __up_write <-up_write
       ftrace.sh-2208  [000] d...... 182360.933641: preempt_count_add <-__up_write
       ftrace.sh-2208  [000] d...1.. 182360.933642: __up_write_unlock <-__up_write
       ftrace.sh-2208  [000] ....1.. 182360.933643: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933644: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933645: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933646: vma_gap_update <-__vma_link_rb
       ftrace.sh-2208  [000] ....... 182360.933648: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2208  [000] ....... 182360.933649: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2208  [000] ....... 182360.933650: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2208  [000] ....... 182360.933651: copy_page_range <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933652: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933654: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933655: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933657: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933658: down_write <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933659: __down_write <-down_write
       ftrace.sh-2208  [000] ....... 182360.933660: __down_write_common <-__down_write
       ftrace.sh-2208  [000] ....... 182360.933661: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2208  [000] d...... 182360.933662: preempt_count_add <-__down_write_common
       ftrace.sh-2208  [000] ....1.. 182360.933663: preempt_count_sub <-__down_write_common
       ftrace.sh-2208  [000] ....... 182360.933665: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933666: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933667: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933668: up_write <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933669: __up_write <-up_write
       ftrace.sh-2208  [000] d...... 182360.933670: preempt_count_add <-__up_write
       ftrace.sh-2208  [000] d...1.. 182360.933671: __up_write_unlock <-__up_write
       ftrace.sh-2208  [000] ....1.. 182360.933673: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933674: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933675: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933676: vma_gap_update <-__vma_link_rb
       ftrace.sh-2208  [000] ....... 182360.933677: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2208  [000] ....... 182360.933679: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2208  [000] ....... 182360.933680: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2208  [000] ....... 182360.933681: copy_page_range <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933682: security_vm_enough_memory_mm <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933684: cap_vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2208  [000] ....... 182360.933685: cap_capable <-cap_vm_enough_memory
       ftrace.sh-2208  [000] ....... 182360.933686: __vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2208  [000] ....... 182360.933687: preempt_count_add <-__vm_enough_memory
       ftrace.sh-2208  [000] ....1.. 182360.933688: preempt_count_sub <-__vm_enough_memory
       ftrace.sh-2208  [000] ....... 182360.933689: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933691: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933692: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933693: anon_vma_clone <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933694: kmem_cache_alloc <-anon_vma_clone
       ftrace.sh-2208  [000] ....... 182360.933696: down_write <-anon_vma_clone
       ftrace.sh-2208  [000] ....... 182360.933697: __down_write <-down_write
       ftrace.sh-2208  [000] ....... 182360.933698: __down_write_common <-__down_write
       ftrace.sh-2208  [000] ....... 182360.933699: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2208  [000] d...... 182360.933701: preempt_count_add <-__down_write_common
       ftrace.sh-2208  [000] ....1.. 182360.933702: preempt_count_sub <-__down_write_common
       ftrace.sh-2208  [000] ....... 182360.933703: anon_vma_chain_link <-anon_vma_clone
       ftrace.sh-2208  [000] ....... 182360.933704: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2208  [000] ....... 182360.933705: up_write <-anon_vma_clone
       ftrace.sh-2208  [000] ....... 182360.933706: __up_write <-up_write
       ftrace.sh-2208  [000] d...... 182360.933708: preempt_count_add <-__up_write
       ftrace.sh-2208  [000] d...1.. 182360.933709: __up_write_unlock <-__up_write
       ftrace.sh-2208  [000] ....1.. 182360.933710: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933712: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933714: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933715: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933716: down_write <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933717: __down_write <-down_write
       ftrace.sh-2208  [000] ....... 182360.933718: __down_write_common <-__down_write
       ftrace.sh-2208  [000] ....... 182360.933719: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2208  [000] d...... 182360.933721: preempt_count_add <-__down_write_common
       ftrace.sh-2208  [000] ....1.. 182360.933722: preempt_count_sub <-__down_write_common
       ftrace.sh-2208  [000] ....... 182360.933723: anon_vma_chain_link <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933724: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2208  [000] ....... 182360.933725: up_write <-anon_vma_fork
       ftrace.sh-2208  [000] ....... 182360.933727: __up_write <-up_write
       ftrace.sh-2208  [000] d...... 182360.933728: preempt_count_add <-__up_write
       ftrace.sh-2208  [000] d...1.. 182360.933729: __up_write_unlock <-__up_write
       ftrace.sh-2208  [000] ....1.. 182360.933730: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933731: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933733: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933734: down_write <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933735: __down_write <-down_write
       ftrace.sh-2208  [000] ....... 182360.933736: __down_write_common <-__down_write
       ftrace.sh-2208  [000] ....... 182360.933737: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2208  [000] d...... 182360.933738: preempt_count_add <-__down_write_common
       ftrace.sh-2208  [000] ....1.. 182360.933739: preempt_count_sub <-__down_write_common
       ftrace.sh-2208  [000] ....... 182360.933741: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933742: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933743: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933744: up_write <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933745: __up_write <-up_write
       ftrace.sh-2208  [000] d...... 182360.933746: preempt_count_add <-__up_write
       ftrace.sh-2208  [000] d...1.. 182360.933747: __up_write_unlock <-__up_write
       ftrace.sh-2208  [000] ....1.. 182360.933748: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933750: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2208  [000] ....... 182360.933751: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2208  [000] ....... 182360.933752: vma_gap_update <-__vma_link_rb
       ftrace.sh-2208  [000] ....... 182360.933753: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2208  [000] ....... 182360.933754: copy_page_range <-copy_process.part.5
