pi_stress --duration=5 
04-06-2018 22:25:16

# tracer: function
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | /  _----=> need-resched_lazy
#                            || / _---=> hardirq/softirq
#                            ||| / _--=> preempt-depth
#                            |||| /     delay
#           TASK-PID   CPU#  |||||    TIMESTAMP  FUNCTION
#              | |       |   |||||       |         |
       ftrace.sh-2217  [000] dnL.2.. 182367.146477: update_min_vruntime <-update_curr
       ftrace.sh-2217  [000] dnL.2.. 182367.146478: check_spread <-put_prev_entity
       ftrace.sh-2217  [000] dnL.2.. 182367.146479: __enqueue_entity <-put_prev_entity
       ftrace.sh-2217  [000] dnL.2.. 182367.146481: dbs_update_util_handler <-put_prev_entity
       rcu_sched-10    [000] d...2.. 182367.146741: switch_kmaps <-__schedule
       rcu_sched-10    [000] d...2.. 182367.146745: atomic_notifier_call_chain <-__switch_to
       rcu_sched-10    [000] d...2.. 182367.146746: __rcu_read_lock <-atomic_notifier_call_chain
       rcu_sched-10    [000] d...2.. 182367.146748: notifier_call_chain <-atomic_notifier_call_chain
       rcu_sched-10    [000] d...2.. 182367.146749: vfp_notifier <-notifier_call_chain
       rcu_sched-10    [000] d...2.. 182367.146750: thumbee_notifier <-notifier_call_chain
       rcu_sched-10    [000] d...2.. 182367.146752: __rcu_read_unlock <-atomic_notifier_call_chain
       ftrace.sh-2217  [000] d...2.. 182367.146753: finish_task_switch <-__schedule
       ftrace.sh-2217  [000] ....2.. 182367.146754: preempt_count_sub <-finish_task_switch
       ftrace.sh-2217  [000] ....... 182367.146757: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2217  [000] d...... 182367.146758: preempt_count_add <-__down_write_common
       ftrace.sh-2217  [000] ....1.. 182367.146759: preempt_count_sub <-__down_write_common
       ftrace.sh-2217  [000] ....... 182367.146761: anon_vma_chain_link <-anon_vma_clone
       ftrace.sh-2217  [000] ....... 182367.146762: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2217  [000] ....... 182367.146764: __anon_vma_interval_tree_augment_rotate <-__rb_insert_augmented
       ftrace.sh-2217  [000] ....... 182367.146765: __anon_vma_interval_tree_augment_rotate <-__rb_insert_augmented
       ftrace.sh-2217  [000] ....... 182367.146768: up_write <-anon_vma_clone
       ftrace.sh-2217  [000] ....... 182367.146769: __up_write <-up_write
       ftrace.sh-2217  [000] d...... 182367.146770: preempt_count_add <-__up_write
       ftrace.sh-2217  [000] d...1.. 182367.146771: __up_write_unlock <-__up_write
       ftrace.sh-2217  [000] ....1.. 182367.146772: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.146774: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.146775: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.146778: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.146779: down_write <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.146780: __down_write <-down_write
       ftrace.sh-2217  [000] ....... 182367.146781: __down_write_common <-__down_write
       ftrace.sh-2217  [000] ....... 182367.146782: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2217  [000] d...... 182367.146784: preempt_count_add <-__down_write_common
       ftrace.sh-2217  [000] ....1.. 182367.146785: preempt_count_sub <-__down_write_common
       ftrace.sh-2217  [000] ....... 182367.146786: anon_vma_chain_link <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.146787: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2217  [000] ....... 182367.146789: up_write <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.146790: __up_write <-up_write
       ftrace.sh-2217  [000] d...... 182367.146791: preempt_count_add <-__up_write
       ftrace.sh-2217  [000] d...1.. 182367.146792: __up_write_unlock <-__up_write
       ftrace.sh-2217  [000] ....1.. 182367.146793: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.146794: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.146797: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146798: down_write <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146799: __down_write <-down_write
       ftrace.sh-2217  [000] ....... 182367.146800: __down_write_common <-__down_write
       ftrace.sh-2217  [000] ....... 182367.146801: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2217  [000] d...... 182367.146802: preempt_count_add <-__down_write_common
       ftrace.sh-2217  [000] ....1.. 182367.146804: preempt_count_sub <-__down_write_common
       ftrace.sh-2217  [000] ....... 182367.146805: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146806: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146808: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146809: up_write <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146810: __up_write <-up_write
       ftrace.sh-2217  [000] d...... 182367.146811: preempt_count_add <-__up_write
       ftrace.sh-2217  [000] d...1.. 182367.146813: __up_write_unlock <-__up_write
       ftrace.sh-2217  [000] ....1.. 182367.146814: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.146815: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.146816: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146818: vma_gap_update <-__vma_link_rb
       ftrace.sh-2217  [000] ....... 182367.146819: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2217  [000] ....... 182367.146822: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2217  [000] ....... 182367.146823: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2217  [000] ....... 182367.146825: copy_page_range <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146827: __pte_alloc <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146829: __alloc_pages_nodemask <-__pte_alloc
       ftrace.sh-2217  [000] ....... 182367.146830: get_page_from_freelist <-__alloc_pages_nodemask
       ftrace.sh-2217  [000] ....... 182367.146832: rt_spin_lock <-get_page_from_freelist
       ftrace.sh-2217  [000] ....... 182367.146834: preempt_count_add <-get_page_from_freelist
       ftrace.sh-2217  [000] ....1.. 182367.146835: preempt_count_sub <-get_page_from_freelist
       ftrace.sh-2217  [000] ....... 182367.146836: rt_spin_unlock <-get_page_from_freelist
       ftrace.sh-2217  [000] ....... 182367.146837: kernel_poison_pages <-get_page_from_freelist
       ftrace.sh-2217  [000] ....... 182367.146838: kmap_atomic <-get_page_from_freelist
       ftrace.sh-2217  [000] ....... 182367.146840: page_address <-kmap_atomic
       ftrace.sh-2217  [000] ....... 182367.146844: __kunmap_atomic <-get_page_from_freelist
       ftrace.sh-2217  [000] ....... 182367.146846: page_address <-__pte_alloc
       ftrace.sh-2217  [000] ....... 182367.146848: rt_spin_lock <-__pte_alloc
       ftrace.sh-2217  [000] ....... 182367.146850: rt_spin_unlock <-__pte_alloc
       ftrace.sh-2217  [000] ....... 182367.146851: kmap_atomic <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146852: page_address <-kmap_atomic
       ftrace.sh-2217  [000] ....... 182367.146854: rt_spin_lock <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146855: kmap_atomic <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146858: page_address <-kmap_atomic
       ftrace.sh-2217  [000] ....... 182367.146860: rt_spin_lock <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146861: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146863: _vm_normal_page <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146865: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146867: _vm_normal_page <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146869: rt_spin_unlock <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146870: __kunmap_atomic <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146871: rt_spin_unlock <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146872: __kunmap_atomic <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146874: security_vm_enough_memory_mm <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146875: cap_vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2217  [000] ....... 182367.146876: cap_capable <-cap_vm_enough_memory
       ftrace.sh-2217  [000] ....... 182367.146878: __vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2217  [000] ....... 182367.146879: preempt_count_add <-__vm_enough_memory
       ftrace.sh-2217  [000] ....1.. 182367.146881: preempt_count_sub <-__vm_enough_memory
       ftrace.sh-2217  [000] ....... 182367.146883: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146886: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146888: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146889: anon_vma_clone <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.146890: kmem_cache_alloc <-anon_vma_clone
       ftrace.sh-2217  [000] ....... 182367.146892: down_write <-anon_vma_clone
       ftrace.sh-2217  [000] ....... 182367.146893: __down_write <-down_write
       ftrace.sh-2217  [000] ....... 182367.146894: __down_write_common <-__down_write
       ftrace.sh-2217  [000] ....... 182367.146895: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2217  [000] d...... 182367.146896: preempt_count_add <-__down_write_common
       ftrace.sh-2217  [000] ....1.. 182367.146897: preempt_count_sub <-__down_write_common
       ftrace.sh-2217  [000] ....... 182367.146899: anon_vma_chain_link <-anon_vma_clone
       ftrace.sh-2217  [000] ....... 182367.146900: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2217  [000] ....... 182367.146901: up_write <-anon_vma_clone
       ftrace.sh-2217  [000] ....... 182367.146902: __up_write <-up_write
       ftrace.sh-2217  [000] d...... 182367.146903: preempt_count_add <-__up_write
       ftrace.sh-2217  [000] d...1.. 182367.146904: __up_write_unlock <-__up_write
       ftrace.sh-2217  [000] ....1.. 182367.146906: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.146907: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.146909: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.146910: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.146912: down_write <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.146913: __down_write <-down_write
       ftrace.sh-2217  [000] ....... 182367.146914: __down_write_common <-__down_write
       ftrace.sh-2217  [000] ....... 182367.146916: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2217  [000] d...... 182367.146917: preempt_count_add <-__down_write_common
       ftrace.sh-2217  [000] ....1.. 182367.146918: preempt_count_sub <-__down_write_common
       ftrace.sh-2217  [000] ....... 182367.146919: anon_vma_chain_link <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.146920: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2217  [000] ....... 182367.146921: up_write <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.146922: __up_write <-up_write
       ftrace.sh-2217  [000] d...... 182367.146924: preempt_count_add <-__up_write
       ftrace.sh-2217  [000] d...1.. 182367.146925: __up_write_unlock <-__up_write
       ftrace.sh-2217  [000] ....1.. 182367.146926: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.146927: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.146929: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146930: down_write <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146931: __down_write <-down_write
       ftrace.sh-2217  [000] ....... 182367.146932: __down_write_common <-__down_write
       ftrace.sh-2217  [000] ....... 182367.146933: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2217  [000] d...... 182367.146934: preempt_count_add <-__down_write_common
       ftrace.sh-2217  [000] ....1.. 182367.146935: preempt_count_sub <-__down_write_common
       ftrace.sh-2217  [000] ....... 182367.146937: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146938: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146939: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146940: up_write <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146941: __up_write <-up_write
       ftrace.sh-2217  [000] d...... 182367.146942: preempt_count_add <-__up_write
       ftrace.sh-2217  [000] d...1.. 182367.146943: __up_write_unlock <-__up_write
       ftrace.sh-2217  [000] ....1.. 182367.146945: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.146946: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.146947: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146948: vma_gap_update <-__vma_link_rb
       ftrace.sh-2217  [000] ....... 182367.146949: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2217  [000] ....... 182367.146951: copy_page_range <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146952: kmap_atomic <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146953: page_address <-kmap_atomic
       ftrace.sh-2217  [000] ....... 182367.146955: rt_spin_lock <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146956: kmap_atomic <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146957: page_address <-kmap_atomic
       ftrace.sh-2217  [000] ....... 182367.146958: rt_spin_lock <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146959: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146960: _vm_normal_page <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146962: rt_spin_unlock <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146963: __kunmap_atomic <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146964: rt_spin_unlock <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146966: __kunmap_atomic <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.146967: security_vm_enough_memory_mm <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146968: cap_vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2217  [000] ....... 182367.146969: cap_capable <-cap_vm_enough_memory
       ftrace.sh-2217  [000] ....... 182367.146971: __vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2217  [000] ....... 182367.146972: preempt_count_add <-__vm_enough_memory
       ftrace.sh-2217  [000] ....1.. 182367.146973: preempt_count_sub <-__vm_enough_memory
       ftrace.sh-2217  [000] ....... 182367.146974: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146976: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146977: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.146979: anon_vma_clone <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.146980: kmem_cache_alloc <-anon_vma_clone
       ftrace.sh-2217  [000] ....... 182367.146981: down_write <-anon_vma_clone
       ftrace.sh-2217  [000] ....... 182367.146982: __down_write <-down_write
       ftrace.sh-2217  [000] ....... 182367.146983: __down_write_common <-__down_write
       ftrace.sh-2217  [000] ....... 182367.146985: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2217  [000] d...... 182367.146986: preempt_count_add <-__down_write_common
       ftrace.sh-2217  [000] ....1.. 182367.146987: preempt_count_sub <-__down_write_common
       ftrace.sh-2217  [000] ....... 182367.146988: anon_vma_chain_link <-anon_vma_clone
       ftrace.sh-2217  [000] ....... 182367.146989: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2217  [000] ....... 182367.146991: up_write <-anon_vma_clone
       ftrace.sh-2217  [000] ....... 182367.146992: __up_write <-up_write
       ftrace.sh-2217  [000] d...... 182367.146993: preempt_count_add <-__up_write
       ftrace.sh-2217  [000] d...1.. 182367.146994: __up_write_unlock <-__up_write
       ftrace.sh-2217  [000] ....1.. 182367.146995: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.146996: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.146998: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.146999: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.147000: down_write <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.147002: __down_write <-down_write
       ftrace.sh-2217  [000] ....... 182367.147003: __down_write_common <-__down_write
       ftrace.sh-2217  [000] ....... 182367.147004: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2217  [000] d...... 182367.147005: preempt_count_add <-__down_write_common
       ftrace.sh-2217  [000] ....1.. 182367.147006: preempt_count_sub <-__down_write_common
       ftrace.sh-2217  [000] ....... 182367.147007: anon_vma_chain_link <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.147008: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2217  [000] ....... 182367.147010: up_write <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.147011: __up_write <-up_write
       ftrace.sh-2217  [000] d...... 182367.147012: preempt_count_add <-__up_write
       ftrace.sh-2217  [000] d...1.. 182367.147013: __up_write_unlock <-__up_write
       ftrace.sh-2217  [000] ....1.. 182367.147014: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.147015: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.147017: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147018: vma_gap_update <-__vma_link_rb
       ftrace.sh-2217  [000] ....... 182367.147019: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2217  [000] ....... 182367.147020: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2217  [000] ....... 182367.147021: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2217  [000] ....... 182367.147023: copy_page_range <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147024: kmap_atomic <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.147025: page_address <-kmap_atomic
       ftrace.sh-2217  [000] ....... 182367.147026: rt_spin_lock <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.147027: kmap_atomic <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.147029: page_address <-kmap_atomic
       ftrace.sh-2217  [000] ....... 182367.147030: rt_spin_lock <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.147031: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.147032: _vm_normal_page <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.147034: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.147035: _vm_normal_page <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.147037: rt_spin_unlock <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.147038: __kunmap_atomic <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.147039: rt_spin_unlock <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.147040: __kunmap_atomic <-copy_page_range
       ftrace.sh-2217  [000] ....... 182367.147041: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147044: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147045: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147047: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147048: down_write <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147049: __down_write <-down_write
       ftrace.sh-2217  [000] ....... 182367.147050: __down_write_common <-__down_write
       ftrace.sh-2217  [000] ....... 182367.147051: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2217  [000] d...... 182367.147053: preempt_count_add <-__down_write_common
       ftrace.sh-2217  [000] ....1.. 182367.147054: preempt_count_sub <-__down_write_common
       ftrace.sh-2217  [000] ....... 182367.147055: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147057: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147058: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147059: up_write <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147060: __up_write <-up_write
       ftrace.sh-2217  [000] d...... 182367.147061: preempt_count_add <-__up_write
       ftrace.sh-2217  [000] d...1.. 182367.147063: __up_write_unlock <-__up_write
       ftrace.sh-2217  [000] ....1.. 182367.147064: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.147065: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.147066: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147067: vma_gap_update <-__vma_link_rb
       ftrace.sh-2217  [000] ....... 182367.147068: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2217  [000] ....... 182367.147070: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2217  [000] ....... 182367.147071: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2217  [000] ....... 182367.147072: copy_page_range <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147074: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147075: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147077: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147078: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147079: down_write <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147080: __down_write <-down_write
       ftrace.sh-2217  [000] ....... 182367.147081: __down_write_common <-__down_write
       ftrace.sh-2217  [000] ....... 182367.147083: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2217  [000] d...... 182367.147084: preempt_count_add <-__down_write_common
       ftrace.sh-2217  [000] ....1.. 182367.147085: preempt_count_sub <-__down_write_common
       ftrace.sh-2217  [000] ....... 182367.147086: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147088: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147089: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147090: up_write <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147091: __up_write <-up_write
       ftrace.sh-2217  [000] d...... 182367.147092: preempt_count_add <-__up_write
       ftrace.sh-2217  [000] d...1.. 182367.147093: __up_write_unlock <-__up_write
       ftrace.sh-2217  [000] ....1.. 182367.147094: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.147096: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.147097: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147098: vma_gap_update <-__vma_link_rb
       ftrace.sh-2217  [000] ....... 182367.147099: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2217  [000] ....... 182367.147100: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2217  [000] ....... 182367.147101: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2217  [000] ....... 182367.147102: copy_page_range <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147104: security_vm_enough_memory_mm <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147105: cap_vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2217  [000] ....... 182367.147107: cap_capable <-cap_vm_enough_memory
       ftrace.sh-2217  [000] ....... 182367.147108: __vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2217  [000] ....... 182367.147109: preempt_count_add <-__vm_enough_memory
       ftrace.sh-2217  [000] ....1.. 182367.147110: preempt_count_sub <-__vm_enough_memory
       ftrace.sh-2217  [000] ....... 182367.147111: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147113: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147114: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2217  [000] ....... 182367.147115: anon_vma_clone <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.147116: kmem_cache_alloc <-anon_vma_clone
       ftrace.sh-2217  [000] ....... 182367.147117: down_write <-anon_vma_clone
       ftrace.sh-2217  [000] ....... 182367.147119: __down_write <-down_write
       ftrace.sh-2217  [000] ....... 182367.147120: __down_write_common <-__down_write
       ftrace.sh-2217  [000] ....... 182367.147121: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2217  [000] d...... 182367.147122: preempt_count_add <-__down_write_common
       ftrace.sh-2217  [000] ....1.. 182367.147123: preempt_count_sub <-__down_write_common
       ftrace.sh-2217  [000] ....... 182367.147125: anon_vma_chain_link <-anon_vma_clone
       ftrace.sh-2217  [000] ....... 182367.147126: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2217  [000] ....... 182367.147127: up_write <-anon_vma_clone
       ftrace.sh-2217  [000] ....... 182367.147128: __up_write <-up_write
       ftrace.sh-2217  [000] d...... 182367.147130: preempt_count_add <-__up_write
       ftrace.sh-2217  [000] d...1.. 182367.147131: __up_write_unlock <-__up_write
       ftrace.sh-2217  [000] ....1.. 182367.147132: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.147133: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.147134: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.147136: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.147137: down_write <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.147138: __down_write <-down_write
       ftrace.sh-2217  [000] ....... 182367.147139: __down_write_common <-__down_write
       ftrace.sh-2217  [000] ....... 182367.147140: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2217  [000] d...... 182367.147141: preempt_count_add <-__down_write_common
       ftrace.sh-2217  [000] ....1.. 182367.147143: preempt_count_sub <-__down_write_common
       ftrace.sh-2217  [000] ....... 182367.147144: anon_vma_chain_link <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.147145: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2217  [000] ....... 182367.147146: up_write <-anon_vma_fork
       ftrace.sh-2217  [000] ....... 182367.147147: __up_write <-up_write
       ftrace.sh-2217  [000] d...... 182367.147148: preempt_count_add <-__up_write
       ftrace.sh-2217  [000] d...1.. 182367.147150: __up_write_unlock <-__up_write
       ftrace.sh-2217  [000] ....1.. 182367.147151: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.147152: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2217  [000] ....... 182367.147153: vma_do_get_file <-copy_process.part.5
