pi_stress --duration=5 
04-06-2018 22:25:28

# tracer: function
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | /  _----=> need-resched_lazy
#                            || / _---=> hardirq/softirq
#                            ||| / _--=> preempt-depth
#                            |||| /     delay
#           TASK-PID   CPU#  |||||    TIMESTAMP  FUNCTION
#              | |       |   |||||       |         |
       ftrace.sh-2233  [000] ....... 182379.552120: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552122: down_write <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552123: __down_write <-down_write
       ftrace.sh-2233  [000] ....... 182379.552124: __down_write_common <-__down_write
       ftrace.sh-2233  [000] ....... 182379.552125: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2233  [000] d...... 182379.552126: preempt_count_add <-__down_write_common
       ftrace.sh-2233  [000] ....1.. 182379.552127: preempt_count_sub <-__down_write_common
       ftrace.sh-2233  [000] ....... 182379.552128: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552130: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552131: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552132: up_write <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552133: __up_write <-up_write
       ftrace.sh-2233  [000] d...... 182379.552134: preempt_count_add <-__up_write
       ftrace.sh-2233  [000] d...1.. 182379.552136: __up_write_unlock <-__up_write
       ftrace.sh-2233  [000] ....1.. 182379.552137: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552138: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552139: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552141: vma_gap_update <-__vma_link_rb
       ftrace.sh-2233  [000] ....... 182379.552142: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2233  [000] ....... 182379.552143: copy_page_range <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552144: kmap_atomic <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552145: page_address <-kmap_atomic
       ftrace.sh-2233  [000] ....... 182379.552148: rt_spin_lock <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552149: kmap_atomic <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552150: page_address <-kmap_atomic
       ftrace.sh-2233  [000] ....... 182379.552151: rt_spin_lock <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552152: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552153: _vm_normal_page <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552155: rt_spin_unlock <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552156: __kunmap_atomic <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552157: rt_spin_unlock <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552158: __kunmap_atomic <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552160: security_vm_enough_memory_mm <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552161: cap_vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2233  [000] ....... 182379.552162: cap_capable <-cap_vm_enough_memory
       ftrace.sh-2233  [000] ....... 182379.552163: __vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2233  [000] ....... 182379.552164: preempt_count_add <-__vm_enough_memory
       ftrace.sh-2233  [000] ....1.. 182379.552166: preempt_count_sub <-__vm_enough_memory
       ftrace.sh-2233  [000] ....... 182379.552167: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552169: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552170: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552171: anon_vma_clone <-anon_vma_fork
       ftrace.sh-2233  [000] ....... 182379.552173: kmem_cache_alloc <-anon_vma_clone
       ftrace.sh-2233  [000] ....... 182379.552174: down_write <-anon_vma_clone
       ftrace.sh-2233  [000] ....... 182379.552175: __down_write <-down_write
       ftrace.sh-2233  [000] ....... 182379.552176: __down_write_common <-__down_write
       ftrace.sh-2233  [000] ....... 182379.552178: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2233  [000] d...... 182379.552179: preempt_count_add <-__down_write_common
       ftrace.sh-2233  [000] ....1.. 182379.552180: preempt_count_sub <-__down_write_common
       ftrace.sh-2233  [000] ....... 182379.552181: anon_vma_chain_link <-anon_vma_clone
       ftrace.sh-2233  [000] ....... 182379.552182: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2233  [000] ....... 182379.552183: up_write <-anon_vma_clone
       ftrace.sh-2233  [000] ....... 182379.552185: __up_write <-up_write
       ftrace.sh-2233  [000] d...... 182379.552186: preempt_count_add <-__up_write
       ftrace.sh-2233  [000] d...1.. 182379.552187: __up_write_unlock <-__up_write
       ftrace.sh-2233  [000] ....1.. 182379.552188: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552189: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552191: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2233  [000] ....... 182379.552192: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2233  [000] ....... 182379.552193: down_write <-anon_vma_fork
       ftrace.sh-2233  [000] ....... 182379.552194: __down_write <-down_write
       ftrace.sh-2233  [000] ....... 182379.552195: __down_write_common <-__down_write
       ftrace.sh-2233  [000] ....... 182379.552197: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2233  [000] d...... 182379.552198: preempt_count_add <-__down_write_common
       ftrace.sh-2233  [000] ....1.. 182379.552199: preempt_count_sub <-__down_write_common
       ftrace.sh-2233  [000] ....... 182379.552200: anon_vma_chain_link <-anon_vma_fork
       ftrace.sh-2233  [000] ....... 182379.552201: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2233  [000] ....... 182379.552203: up_write <-anon_vma_fork
       ftrace.sh-2233  [000] ....... 182379.552204: __up_write <-up_write
       ftrace.sh-2233  [000] d...... 182379.552205: preempt_count_add <-__up_write
       ftrace.sh-2233  [000] d...1.. 182379.552206: __up_write_unlock <-__up_write
       ftrace.sh-2233  [000] ....1.. 182379.552207: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552208: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552210: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552211: vma_gap_update <-__vma_link_rb
       ftrace.sh-2233  [000] ....... 182379.552212: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2233  [000] ....... 182379.552213: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2233  [000] ....... 182379.552214: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2233  [000] ....... 182379.552215: copy_page_range <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552217: kmap_atomic <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552218: page_address <-kmap_atomic
       ftrace.sh-2233  [000] ....... 182379.552219: rt_spin_lock <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552220: kmap_atomic <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552221: page_address <-kmap_atomic
       ftrace.sh-2233  [000] ....... 182379.552222: rt_spin_lock <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552224: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552225: _vm_normal_page <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552226: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552228: _vm_normal_page <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552229: rt_spin_unlock <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552230: __kunmap_atomic <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552231: rt_spin_unlock <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552233: __kunmap_atomic <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552234: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552236: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552237: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552239: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552240: down_write <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552242: __down_write <-down_write
       ftrace.sh-2233  [000] ....... 182379.552243: __down_write_common <-__down_write
       ftrace.sh-2233  [000] ....... 182379.552244: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2233  [000] d...... 182379.552245: preempt_count_add <-__down_write_common
       ftrace.sh-2233  [000] ....1.. 182379.552246: preempt_count_sub <-__down_write_common
       ftrace.sh-2233  [000] ....... 182379.552248: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552249: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552250: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552251: up_write <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552252: __up_write <-up_write
       ftrace.sh-2233  [000] d...... 182379.552254: preempt_count_add <-__up_write
       ftrace.sh-2233  [000] d...1.. 182379.552255: __up_write_unlock <-__up_write
       ftrace.sh-2233  [000] ....1.. 182379.552256: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552257: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552259: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552260: vma_gap_update <-__vma_link_rb
       ftrace.sh-2233  [000] ....... 182379.552261: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2233  [000] ....... 182379.552262: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2233  [000] ....... 182379.552263: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2233  [000] ....... 182379.552265: copy_page_range <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552266: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552268: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552270: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552271: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552272: down_write <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552273: __down_write <-down_write
       ftrace.sh-2233  [000] ....... 182379.552274: __down_write_common <-__down_write
       ftrace.sh-2233  [000] ....... 182379.552275: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2233  [000] d...... 182379.552277: preempt_count_add <-__down_write_common
       ftrace.sh-2233  [000] ....1.. 182379.552278: preempt_count_sub <-__down_write_common
       ftrace.sh-2233  [000] ....... 182379.552279: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552280: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552281: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552282: up_write <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552283: __up_write <-up_write
       ftrace.sh-2233  [000] d...... 182379.552285: preempt_count_add <-__up_write
       ftrace.sh-2233  [000] d...1.. 182379.552286: __up_write_unlock <-__up_write
       ftrace.sh-2233  [000] ....1.. 182379.552288: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552289: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552290: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552291: vma_gap_update <-__vma_link_rb
       ftrace.sh-2233  [000] ....... 182379.552292: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2233  [000] ....... 182379.552293: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2233  [000] ....... 182379.552294: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2233  [000] ....... 182379.552296: copy_page_range <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552297: security_vm_enough_memory_mm <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552298: cap_vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2233  [000] ....... 182379.552299: cap_capable <-cap_vm_enough_memory
       ftrace.sh-2233  [000] ....... 182379.552300: __vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2233  [000] ....... 182379.552302: preempt_count_add <-__vm_enough_memory
       ftrace.sh-2233  [000] ....1.. 182379.552303: preempt_count_sub <-__vm_enough_memory
       ftrace.sh-2233  [000] ....... 182379.552304: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552306: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552307: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552308: anon_vma_clone <-anon_vma_fork
       ftrace.sh-2233  [000] ....... 182379.552309: kmem_cache_alloc <-anon_vma_clone
       ftrace.sh-2233  [000] ....... 182379.552311: down_write <-anon_vma_clone
       ftrace.sh-2233  [000] ....... 182379.552312: __down_write <-down_write
       ftrace.sh-2233  [000] ....... 182379.552313: __down_write_common <-__down_write
       ftrace.sh-2233  [000] ....... 182379.552314: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2233  [000] d...... 182379.552316: preempt_count_add <-__down_write_common
       ftrace.sh-2233  [000] ....1.. 182379.552317: preempt_count_sub <-__down_write_common
       ftrace.sh-2233  [000] ....... 182379.552318: anon_vma_chain_link <-anon_vma_clone
       ftrace.sh-2233  [000] ....... 182379.552319: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2233  [000] ....... 182379.552321: up_write <-anon_vma_clone
       ftrace.sh-2233  [000] ....... 182379.552322: __up_write <-up_write
       ftrace.sh-2233  [000] d...... 182379.552323: preempt_count_add <-__up_write
       ftrace.sh-2233  [000] d...1.. 182379.552324: __up_write_unlock <-__up_write
       ftrace.sh-2233  [000] ....1.. 182379.552325: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552328: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552329: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2233  [000] ....... 182379.552330: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2233  [000] ....... 182379.552332: down_write <-anon_vma_fork
       ftrace.sh-2233  [000] ....... 182379.552333: __down_write <-down_write
       ftrace.sh-2233  [000] ....... 182379.552334: __down_write_common <-__down_write
       ftrace.sh-2233  [000] ....... 182379.552335: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2233  [000] d...... 182379.552336: preempt_count_add <-__down_write_common
       ftrace.sh-2233  [000] ....1.. 182379.552338: preempt_count_sub <-__down_write_common
       ftrace.sh-2233  [000] ....... 182379.552339: anon_vma_chain_link <-anon_vma_fork
       ftrace.sh-2233  [000] ....... 182379.552340: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2233  [000] ....... 182379.552341: up_write <-anon_vma_fork
       ftrace.sh-2233  [000] ....... 182379.552342: __up_write <-up_write
       ftrace.sh-2233  [000] d...... 182379.552343: preempt_count_add <-__up_write
       ftrace.sh-2233  [000] d...1.. 182379.552344: __up_write_unlock <-__up_write
       ftrace.sh-2233  [000] ....1.. 182379.552346: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552347: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552348: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552349: down_write <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552350: __down_write <-down_write
       ftrace.sh-2233  [000] ....... 182379.552351: __down_write_common <-__down_write
       ftrace.sh-2233  [000] ....... 182379.552352: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2233  [000] d...... 182379.552354: preempt_count_add <-__down_write_common
       ftrace.sh-2233  [000] ....1.. 182379.552355: preempt_count_sub <-__down_write_common
       ftrace.sh-2233  [000] ....... 182379.552356: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552357: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552358: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552359: up_write <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552361: __up_write <-up_write
       ftrace.sh-2233  [000] d...... 182379.552362: preempt_count_add <-__up_write
       ftrace.sh-2233  [000] d...1.. 182379.552363: __up_write_unlock <-__up_write
       ftrace.sh-2233  [000] ....1.. 182379.552364: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552365: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552366: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552367: vma_gap_update <-__vma_link_rb
       ftrace.sh-2233  [000] ....... 182379.552369: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2233  [000] ....... 182379.552370: copy_page_range <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552371: kmap_atomic <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552372: page_address <-kmap_atomic
       ftrace.sh-2233  [000] ....... 182379.552373: rt_spin_lock <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552375: kmap_atomic <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552376: page_address <-kmap_atomic
       ftrace.sh-2233  [000] ....... 182379.552377: rt_spin_lock <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552378: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552380: _vm_normal_page <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552381: rt_spin_unlock <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552382: __kunmap_atomic <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552384: rt_spin_unlock <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552385: __kunmap_atomic <-copy_page_range
       ftrace.sh-2233  [000] ....... 182379.552386: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552388: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552389: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552391: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552392: down_write <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552393: __down_write <-down_write
       ftrace.sh-2233  [000] ....... 182379.552394: __down_write_common <-__down_write
       ftrace.sh-2233  [000] ....... 182379.552395: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2233  [000] d...... 182379.552397: preempt_count_add <-__down_write_common
       ftrace.sh-2233  [000] ....1.. 182379.552398: preempt_count_sub <-__down_write_common
       ftrace.sh-2233  [000] ....... 182379.552399: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552400: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552401: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552402: up_write <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552404: __up_write <-up_write
       ftrace.sh-2233  [000] d...... 182379.552405: preempt_count_add <-__up_write
       ftrace.sh-2233  [000] d...1.. 182379.552406: __up_write_unlock <-__up_write
       ftrace.sh-2233  [000] ....1.. 182379.552407: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552409: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552410: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552411: vma_gap_update <-__vma_link_rb
       ftrace.sh-2233  [000] ....... 182379.552412: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2233  [000] ....... 182379.552413: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2233  [000] ....... 182379.552414: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2233  [000] ....... 182379.552416: copy_page_range <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552417: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552419: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552420: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552421: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552422: down_write <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552423: __down_write <-down_write
       ftrace.sh-2233  [000] ....... 182379.552424: __down_write_common <-__down_write
       ftrace.sh-2233  [000] ....... 182379.552426: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2233  [000] d...... 182379.552427: preempt_count_add <-__down_write_common
       ftrace.sh-2233  [000] ....1.. 182379.552428: preempt_count_sub <-__down_write_common
       ftrace.sh-2233  [000] ....... 182379.552429: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552430: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552432: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552433: up_write <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552434: __up_write <-up_write
       ftrace.sh-2233  [000] d...... 182379.552435: preempt_count_add <-__up_write
       ftrace.sh-2233  [000] d...1.. 182379.552436: __up_write_unlock <-__up_write
       ftrace.sh-2233  [000] ....1.. 182379.552437: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552439: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552440: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552441: vma_gap_update <-__vma_link_rb
       ftrace.sh-2233  [000] ....... 182379.552442: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2233  [000] ....... 182379.552443: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2233  [000] ....... 182379.552445: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2233  [000] ....... 182379.552446: copy_page_range <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552447: security_vm_enough_memory_mm <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552448: cap_vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2233  [000] ....... 182379.552449: cap_capable <-cap_vm_enough_memory
       ftrace.sh-2233  [000] ....... 182379.552451: __vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2233  [000] ....... 182379.552452: preempt_count_add <-__vm_enough_memory
       ftrace.sh-2233  [000] ....1.. 182379.552453: preempt_count_sub <-__vm_enough_memory
       ftrace.sh-2233  [000] ....... 182379.552454: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552456: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552457: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552458: anon_vma_clone <-anon_vma_fork
       ftrace.sh-2233  [000] ....... 182379.552459: kmem_cache_alloc <-anon_vma_clone
       ftrace.sh-2233  [000] ....... 182379.552461: down_write <-anon_vma_clone
       ftrace.sh-2233  [000] ....... 182379.552462: __down_write <-down_write
       ftrace.sh-2233  [000] ....... 182379.552463: __down_write_common <-__down_write
       ftrace.sh-2233  [000] ....... 182379.552464: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2233  [000] d...... 182379.552465: preempt_count_add <-__down_write_common
       ftrace.sh-2233  [000] ....1.. 182379.552466: preempt_count_sub <-__down_write_common
       ftrace.sh-2233  [000] ....... 182379.552468: anon_vma_chain_link <-anon_vma_clone
       ftrace.sh-2233  [000] ....... 182379.552469: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2233  [000] ....... 182379.552471: __anon_vma_interval_tree_augment_rotate <-__rb_insert_augmented
       ftrace.sh-2233  [000] ....... 182379.552472: __anon_vma_interval_tree_augment_rotate <-__rb_insert_augmented
       ftrace.sh-2233  [000] ....... 182379.552473: up_write <-anon_vma_clone
       ftrace.sh-2233  [000] ....... 182379.552474: __up_write <-up_write
       ftrace.sh-2233  [000] d...... 182379.552476: preempt_count_add <-__up_write
       ftrace.sh-2233  [000] d...1.. 182379.552477: __up_write_unlock <-__up_write
       ftrace.sh-2233  [000] ....1.. 182379.552478: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552479: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552480: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2233  [000] ....... 182379.552482: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2233  [000] ....... 182379.552483: down_write <-anon_vma_fork
       ftrace.sh-2233  [000] ....... 182379.552484: __down_write <-down_write
       ftrace.sh-2233  [000] ....... 182379.552485: __down_write_common <-__down_write
       ftrace.sh-2233  [000] ....... 182379.552487: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2233  [000] d...... 182379.552488: preempt_count_add <-__down_write_common
       ftrace.sh-2233  [000] ....1.. 182379.552489: preempt_count_sub <-__down_write_common
       ftrace.sh-2233  [000] ....... 182379.552490: anon_vma_chain_link <-anon_vma_fork
       ftrace.sh-2233  [000] ....... 182379.552491: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2233  [000] ....... 182379.552492: up_write <-anon_vma_fork
       ftrace.sh-2233  [000] ....... 182379.552493: __up_write <-up_write
       ftrace.sh-2233  [000] d...... 182379.552495: preempt_count_add <-__up_write
       ftrace.sh-2233  [000] d...1.. 182379.552496: __up_write_unlock <-__up_write
       ftrace.sh-2233  [000] ....1.. 182379.552497: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552498: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2233  [000] ....... 182379.552499: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552501: down_write <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552502: __down_write <-down_write
       ftrace.sh-2233  [000] ....... 182379.552504: __down_write_common <-__down_write
       ftrace.sh-2233  [000] ....... 182379.552505: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2233  [000] d...... 182379.552506: preempt_count_add <-__down_write_common
       ftrace.sh-2233  [000] ....1.. 182379.552507: preempt_count_sub <-__down_write_common
       ftrace.sh-2233  [000] ....... 182379.552509: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552510: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2233  [000] ....... 182379.552511: rt_spin_unlock <-copy_process.part.5
