pi_stress --duration=5 
04-06-2018 22:25:03

# tracer: function
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | /  _----=> need-resched_lazy
#                            || / _---=> hardirq/softirq
#                            ||| / _--=> preempt-depth
#                            |||| /     delay
#           TASK-PID   CPU#  |||||    TIMESTAMP  FUNCTION
#              | |       |   |||||       |         |
       ftrace.sh-2200  [000] ....... 182354.729410: kmap_atomic <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729411: page_address <-kmap_atomic
       ftrace.sh-2200  [000] ....... 182354.729413: rt_spin_lock <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729414: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729415: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729417: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729418: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729419: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729420: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729422: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729423: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729425: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729426: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729427: rt_spin_unlock <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729429: __kunmap_atomic <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729430: rt_spin_unlock <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729431: __kunmap_atomic <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729432: security_vm_enough_memory_mm <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729434: cap_vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2200  [000] ....... 182354.729435: cap_capable <-cap_vm_enough_memory
       ftrace.sh-2200  [000] ....... 182354.729436: __vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2200  [000] ....... 182354.729437: preempt_count_add <-__vm_enough_memory
       ftrace.sh-2200  [000] ....1.. 182354.729438: preempt_count_sub <-__vm_enough_memory
       ftrace.sh-2200  [000] ....... 182354.729440: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729442: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729443: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729444: anon_vma_clone <-anon_vma_fork
       ftrace.sh-2200  [000] ....... 182354.729445: kmem_cache_alloc <-anon_vma_clone
       ftrace.sh-2200  [000] ....... 182354.729447: down_write <-anon_vma_clone
       ftrace.sh-2200  [000] ....... 182354.729448: __down_write <-down_write
       ftrace.sh-2200  [000] ....... 182354.729449: __down_write_common <-__down_write
       ftrace.sh-2200  [000] ....... 182354.729450: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2200  [000] d...... 182354.729452: preempt_count_add <-__down_write_common
       ftrace.sh-2200  [000] ....1.. 182354.729453: preempt_count_sub <-__down_write_common
       ftrace.sh-2200  [000] ....... 182354.729454: anon_vma_chain_link <-anon_vma_clone
       ftrace.sh-2200  [000] ....... 182354.729455: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2200  [000] ....... 182354.729456: up_write <-anon_vma_clone
       ftrace.sh-2200  [000] ....... 182354.729458: __up_write <-up_write
       ftrace.sh-2200  [000] d...... 182354.729459: preempt_count_add <-__up_write
       ftrace.sh-2200  [000] d...1.. 182354.729460: __up_write_unlock <-__up_write
       ftrace.sh-2200  [000] ....1.. 182354.729461: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.729462: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.729464: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2200  [000] ....... 182354.729465: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2200  [000] ....... 182354.729466: __slab_alloc.constprop.11 <-kmem_cache_alloc
       ftrace.sh-2200  [000] d...... 182354.729468: ___slab_alloc.constprop.12 <-__slab_alloc.constprop.11
       ftrace.sh-2200  [000] d...... 182354.729471: preempt_count_add <-___slab_alloc.constprop.12
       ftrace.sh-2200  [000] d...1.. 182354.729472: preempt_count_sub <-___slab_alloc.constprop.12
       ftrace.sh-2200  [000] d...... 182354.729475: get_partial_node.constprop.14 <-___slab_alloc.constprop.12
       ftrace.sh-2200  [000] d...... 182354.729476: preempt_count_add <-get_partial_node.constprop.14
       ftrace.sh-2200  [000] d...1.. 182354.729478: preempt_count_add <-get_partial_node.constprop.14
       ftrace.sh-2200  [000] d...2.. 182354.729480: preempt_count_sub <-get_partial_node.constprop.14
       ftrace.sh-2200  [000] d...1.. 182354.729482: preempt_count_sub <-get_partial_node.constprop.14
       ftrace.sh-2200  [000] d...... 182354.729484: preempt_count_add <-___slab_alloc.constprop.12
       ftrace.sh-2200  [000] d...1.. 182354.729485: preempt_count_sub <-___slab_alloc.constprop.12
       ftrace.sh-2200  [000] ....... 182354.729489: free_delayed <-__slab_alloc.constprop.11
       ftrace.sh-2200  [000] ....... 182354.729490: down_write <-anon_vma_fork
       ftrace.sh-2200  [000] ....... 182354.729491: __down_write <-down_write
       ftrace.sh-2200  [000] ....... 182354.729493: __down_write_common <-__down_write
       ftrace.sh-2200  [000] ....... 182354.729494: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2200  [000] d...... 182354.729495: preempt_count_add <-__down_write_common
       ftrace.sh-2200  [000] ....1.. 182354.729496: preempt_count_sub <-__down_write_common
       ftrace.sh-2200  [000] ....... 182354.729497: anon_vma_chain_link <-anon_vma_fork
       ftrace.sh-2200  [000] ....... 182354.729498: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2200  [000] ....... 182354.729500: up_write <-anon_vma_fork
       ftrace.sh-2200  [000] ....... 182354.729501: __up_write <-up_write
       ftrace.sh-2200  [000] d...... 182354.729502: preempt_count_add <-__up_write
       ftrace.sh-2200  [000] d...1.. 182354.729503: __up_write_unlock <-__up_write
       ftrace.sh-2200  [000] ....1.. 182354.729504: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.729506: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.729507: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729508: vma_gap_update <-__vma_link_rb
       ftrace.sh-2200  [000] ....... 182354.729509: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.729510: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.729512: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.729513: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.729514: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2200  [000] ....... 182354.729515: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2200  [000] ....... 182354.729516: copy_page_range <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729518: __pte_alloc <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729519: __alloc_pages_nodemask <-__pte_alloc
       ftrace.sh-2200  [000] ....... 182354.729521: get_page_from_freelist <-__alloc_pages_nodemask
       ftrace.sh-2200  [000] ....... 182354.729522: rt_spin_lock <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.729524: preempt_count_add <-get_page_from_freelist
       ftrace.sh-2200  [000] ....1.. 182354.729525: preempt_count_sub <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.729526: rt_spin_unlock <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.729528: kernel_poison_pages <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.729529: kmap_atomic <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.729530: page_address <-kmap_atomic
       ftrace.sh-2200  [000] ....... 182354.729534: __kunmap_atomic <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.729535: page_address <-__pte_alloc
       ftrace.sh-2200  [000] ....... 182354.729537: rt_spin_lock <-__pte_alloc
       ftrace.sh-2200  [000] ....... 182354.729539: rt_spin_unlock <-__pte_alloc
       ftrace.sh-2200  [000] ....... 182354.729540: kmap_atomic <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729541: page_address <-kmap_atomic
       ftrace.sh-2200  [000] ....... 182354.729543: rt_spin_lock <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729544: kmap_atomic <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729545: page_address <-kmap_atomic
       ftrace.sh-2200  [000] ....... 182354.729546: rt_spin_lock <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729547: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729549: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729550: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729551: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729553: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729554: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729555: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729557: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729558: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729559: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729561: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729562: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729563: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729564: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729566: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729567: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729569: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729570: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729572: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729573: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729574: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729576: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729577: rt_spin_unlock <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729578: __kunmap_atomic <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729579: rt_spin_unlock <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729580: __kunmap_atomic <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729582: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729583: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729585: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729586: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729588: down_write <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729589: __down_write <-down_write
       ftrace.sh-2200  [000] ....... 182354.729590: __down_write_common <-__down_write
       ftrace.sh-2200  [000] ....... 182354.729591: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2200  [000] d...... 182354.729592: preempt_count_add <-__down_write_common
       ftrace.sh-2200  [000] ....1.. 182354.729594: preempt_count_sub <-__down_write_common
       ftrace.sh-2200  [000] ....... 182354.729595: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729596: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729597: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729599: up_write <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729600: __up_write <-up_write
       ftrace.sh-2200  [000] d...... 182354.729601: preempt_count_add <-__up_write
       ftrace.sh-2200  [000] d...1.. 182354.729602: __up_write_unlock <-__up_write
       ftrace.sh-2200  [000] ....1.. 182354.729603: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.729604: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.729606: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729607: vma_gap_update <-__vma_link_rb
       ftrace.sh-2200  [000] ....... 182354.729608: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.729609: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.729611: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.729612: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.729613: copy_page_range <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729615: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729616: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729618: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729620: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729621: down_write <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729622: __down_write <-down_write
       ftrace.sh-2200  [000] ....... 182354.729623: __down_write_common <-__down_write
       ftrace.sh-2200  [000] ....... 182354.729624: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2200  [000] d...... 182354.729626: preempt_count_add <-__down_write_common
       ftrace.sh-2200  [000] ....1.. 182354.729627: preempt_count_sub <-__down_write_common
       ftrace.sh-2200  [000] ....... 182354.729628: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729630: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729631: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729632: up_write <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729633: __up_write <-up_write
       ftrace.sh-2200  [000] d...... 182354.729634: preempt_count_add <-__up_write
       ftrace.sh-2200  [000] d...1.. 182354.729635: __up_write_unlock <-__up_write
       ftrace.sh-2200  [000] ....1.. 182354.729637: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.729638: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.729639: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729640: vma_gap_update <-__vma_link_rb
       ftrace.sh-2200  [000] ....... 182354.729641: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.729643: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2200  [000] ....... 182354.729644: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2200  [000] ....... 182354.729645: copy_page_range <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729646: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729648: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729649: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729651: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729652: down_write <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729653: __down_write <-down_write
       ftrace.sh-2200  [000] ....... 182354.729654: __down_write_common <-__down_write
       ftrace.sh-2200  [000] ....... 182354.729655: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2200  [000] d...... 182354.729656: preempt_count_add <-__down_write_common
       ftrace.sh-2200  [000] ....1.. 182354.729657: preempt_count_sub <-__down_write_common
       ftrace.sh-2200  [000] ....... 182354.729659: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729660: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729661: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729662: up_write <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729663: __up_write <-up_write
       ftrace.sh-2200  [000] d...... 182354.729665: preempt_count_add <-__up_write
       ftrace.sh-2200  [000] d...1.. 182354.729666: __up_write_unlock <-__up_write
       ftrace.sh-2200  [000] ....1.. 182354.729667: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.729668: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.729669: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729670: vma_gap_update <-__vma_link_rb
       ftrace.sh-2200  [000] ....... 182354.729671: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.729673: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2200  [000] ....... 182354.729674: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2200  [000] ....... 182354.729677: copy_page_range <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729678: security_vm_enough_memory_mm <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729679: cap_vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2200  [000] ....... 182354.729681: cap_capable <-cap_vm_enough_memory
       ftrace.sh-2200  [000] ....... 182354.729682: __vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2200  [000] ....... 182354.729683: preempt_count_add <-__vm_enough_memory
       ftrace.sh-2200  [000] ....1.. 182354.729684: preempt_count_sub <-__vm_enough_memory
       ftrace.sh-2200  [000] ....... 182354.729686: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729687: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729688: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729690: anon_vma_clone <-anon_vma_fork
       ftrace.sh-2200  [000] ....... 182354.729691: kmem_cache_alloc <-anon_vma_clone
       ftrace.sh-2200  [000] ....... 182354.729693: down_write <-anon_vma_clone
       ftrace.sh-2200  [000] ....... 182354.729694: __down_write <-down_write
       ftrace.sh-2200  [000] ....... 182354.729695: __down_write_common <-__down_write
       ftrace.sh-2200  [000] ....... 182354.729696: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2200  [000] d...... 182354.729697: preempt_count_add <-__down_write_common
       ftrace.sh-2200  [000] ....1.. 182354.729699: preempt_count_sub <-__down_write_common
       ftrace.sh-2200  [000] ....... 182354.729700: anon_vma_chain_link <-anon_vma_clone
       ftrace.sh-2200  [000] ....... 182354.729701: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2200  [000] ....... 182354.729703: __anon_vma_interval_tree_augment_rotate <-__rb_insert_augmented
       ftrace.sh-2200  [000] ....... 182354.729704: __anon_vma_interval_tree_augment_rotate <-__rb_insert_augmented
       ftrace.sh-2200  [000] ....... 182354.729705: up_write <-anon_vma_clone
       ftrace.sh-2200  [000] ....... 182354.729706: __up_write <-up_write
       ftrace.sh-2200  [000] d...... 182354.729708: preempt_count_add <-__up_write
       ftrace.sh-2200  [000] d...1.. 182354.729709: __up_write_unlock <-__up_write
       ftrace.sh-2200  [000] ....1.. 182354.729710: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.729711: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.729713: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2200  [000] ....... 182354.729714: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2200  [000] ....... 182354.729715: down_write <-anon_vma_fork
       ftrace.sh-2200  [000] ....... 182354.729717: __down_write <-down_write
       ftrace.sh-2200  [000] ....... 182354.729718: __down_write_common <-__down_write
       ftrace.sh-2200  [000] ....... 182354.729719: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2200  [000] d...... 182354.729720: preempt_count_add <-__down_write_common
       ftrace.sh-2200  [000] ....1.. 182354.729721: preempt_count_sub <-__down_write_common
       ftrace.sh-2200  [000] ....... 182354.729723: anon_vma_chain_link <-anon_vma_fork
       ftrace.sh-2200  [000] ....... 182354.729724: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2200  [000] ....... 182354.729725: up_write <-anon_vma_fork
       ftrace.sh-2200  [000] ....... 182354.729726: __up_write <-up_write
       ftrace.sh-2200  [000] d...... 182354.729727: preempt_count_add <-__up_write
       ftrace.sh-2200  [000] d...1.. 182354.729728: __up_write_unlock <-__up_write
       ftrace.sh-2200  [000] ....1.. 182354.729730: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.729731: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.729732: vma_do_get_file <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729733: down_write <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729734: __down_write <-down_write
       ftrace.sh-2200  [000] ....... 182354.729735: __down_write_common <-__down_write
       ftrace.sh-2200  [000] ....... 182354.729736: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2200  [000] d...... 182354.729738: preempt_count_add <-__down_write_common
       ftrace.sh-2200  [000] ....1.. 182354.729739: preempt_count_sub <-__down_write_common
       ftrace.sh-2200  [000] ....... 182354.729740: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729741: vma_interval_tree_insert_after <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729742: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729744: up_write <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729745: __up_write <-up_write
       ftrace.sh-2200  [000] d...... 182354.729746: preempt_count_add <-__up_write
       ftrace.sh-2200  [000] d...1.. 182354.729747: __up_write_unlock <-__up_write
       ftrace.sh-2200  [000] ....1.. 182354.729748: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.729749: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.729751: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729752: vma_gap_update <-__vma_link_rb
       ftrace.sh-2200  [000] ....... 182354.729753: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.729754: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2200  [000] ....... 182354.729755: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2200  [000] ....... 182354.729756: copy_page_range <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729758: __pte_alloc <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729759: __alloc_pages_nodemask <-__pte_alloc
       ftrace.sh-2200  [000] ....... 182354.729760: get_page_from_freelist <-__alloc_pages_nodemask
       ftrace.sh-2200  [000] ....... 182354.729761: rt_spin_lock <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.729763: preempt_count_add <-get_page_from_freelist
       ftrace.sh-2200  [000] ....1.. 182354.729764: preempt_count_sub <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.729765: rt_spin_unlock <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.729766: kernel_poison_pages <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.729768: kmap_atomic <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.729769: page_address <-kmap_atomic
       ftrace.sh-2200  [000] ....... 182354.729773: __kunmap_atomic <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.729774: page_address <-__pte_alloc
       ftrace.sh-2200  [000] ....... 182354.729776: rt_spin_lock <-__pte_alloc
       ftrace.sh-2200  [000] ....... 182354.729778: rt_spin_unlock <-__pte_alloc
       ftrace.sh-2200  [000] ....... 182354.729779: kmap_atomic <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729780: page_address <-kmap_atomic
       ftrace.sh-2200  [000] ....... 182354.729781: rt_spin_lock <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729783: kmap_atomic <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729784: page_address <-kmap_atomic
       ftrace.sh-2200  [000] ....... 182354.729785: rt_spin_lock <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729786: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729788: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729789: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729790: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729792: rt_spin_unlock <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729793: __kunmap_atomic <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729795: rt_spin_unlock <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729796: __kunmap_atomic <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.729797: security_vm_enough_memory_mm <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729798: cap_vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2200  [000] ....... 182354.729799: cap_capable <-cap_vm_enough_memory
       ftrace.sh-2200  [000] ....... 182354.729800: __vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2200  [000] ....... 182354.729801: preempt_count_add <-__vm_enough_memory
       ftrace.sh-2200  [000] ....1.. 182354.729803: preempt_count_sub <-__vm_enough_memory
       ftrace.sh-2200  [000] ....... 182354.729804: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729805: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729806: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.729807: anon_vma_clone <-anon_vma_fork
       ftrace.sh-2200  [000] ....... 182354.729809: kmem_cache_alloc <-anon_vma_clone
       ftrace.sh-2200  [000] ....... 182354.729810: down_write <-anon_vma_clone
       ftrace.sh-2200  [000] ....... 182354.729811: __down_write <-down_write
       ftrace.sh-2200  [000] ....... 182354.729812: __down_write_common <-__down_write
       ftrace.sh-2200  [000] ....... 182354.729814: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2200  [000] d...... 182354.729815: preempt_count_add <-__down_write_common
       ftrace.sh-2200  [000] ....1.. 182354.729816: preempt_count_sub <-__down_write_common
       ftrace.sh-2200  [000] ....... 182354.729817: anon_vma_chain_link <-anon_vma_clone
       ftrace.sh-2200  [000] ....... 182354.729818: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2200  [000] ....... 182354.729820: up_write <-anon_vma_clone
       ftrace.sh-2200  [000] ....... 182354.729821: __up_write <-up_write
