overhead	preempted_process	process_id	sched_status	preempting_process	process_id
	0.00%	avahi-daemon	500	120	R	ksoftirqd/0	7	120
	0.00%	avahi-daemon	500	120	S	.koworker	1014	120
	0.00%	avahi-daemon	500	120	S	sshd	27636	120
	0.00%	avahi-daemon	500	120	S	sshd	32270	120
	0.00%	cron	32284	120	D	.koworker	1016	120
	0.00%	cron	32284	120	D|T	ksoftirqd/0	7	120
	0.00%	cron	32284	120	R	.koworker	1014	120
	0.00%	cron	32284	120	R	cyclictest	32268	120
	0.00%	cron	32284	120	R	mmcqd/1	89	120
	0.00%	cron	32284	120	R	systemd-journal	118	120
	0.00%	cron	32284	120	S	.koworker	1016	120
	0.00%	cron	32285	120	R	systemd-journal	118	120
	0.00%	cron	772	120	S	.koworker	1016	120
	0.00%	cron	772	120	S	ksoftirqd/0	7	120
	0.00%	cyclictest	32268	120	D|T	ksoftirqd/0	7	120
	0.00%	cyclictest	32268	120	R	irq/31-44e0b000	90	49
	0.00%	cyclictest	32268	120	S	cyclictest	32269	120
	0.00%	cyclictest	32268	120	S	kworker/00	32281	120
	0.00%	cyclictest	32268	120	S	sshd	32270	120
	0.00%	cyclictest	32268	120	S	sshd	32273	120
	0.00%	cyclictest	32268	120	S	sshd	32279	120
	0.00%	cyclictest	32268	120	S	sshd	32293	120
	0.00%	cyclictest	32268	120	S	wicd-monitor	990	120
	0.00%	cyclictest	32269	0	S	kthreadd	32281	120
	0.00%	cyclictest	32269	0	S	kworker/01H	96	100
	0.00%	cyclictest	32269	0	S	kworker/dying	31947	120
	0.00%	cyclictest	32269	120	S|T	ksoftirqd/0	7	120
	0.00%	dbus-daemon	518	120	R	cyclictest	32268	120
	0.00%	dbus-daemon	518	120	S	cyclictest	32269	0
	0.00%	dbus-daemon	518	120	S	perf	32266	120
	0.00%	dbus-daemon	518	120	S	sshd	27636	120
	0.00%	ifconfig	32271	120	D|T	ksoftirqd/0	7	120
	0.00%	ifconfig	32271	120	R	cyclictest	32268	120
	0.00%	ifconfig	32271	120	R	kworker/01	32113	120
	0.00%	ifconfig	32272	120	D|T	ksoftirqd/0	7	120
	0.00%	ifconfig	32274	120	D|T	ksoftirqd/0	7	120
	0.00%	ifconfig	32274	120	R	kworker/01	32113	120
	0.00%	ifconfig	32275	120	D|T	ksoftirqd/0	7	120
	0.00%	ifconfig	32275	120	R	wicd	984	120
	0.00%	ifconfig	32276	120	D|T	cyclictest	32269	0
	0.00%	ifconfig	32276	120	R	kworker/01	32113	120
	0.00%	ifconfig	32277	120	D|T	ksoftirqd/0	7	120
	0.00%	ifconfig	32280	120	D|T	ksoftirqd/0	7	120
	0.00%	ifconfig	32282	120	D|T	ksoftirqd/0	7	120
	0.00%	ifconfig	32282	120	R	cyclictest	32268	120
	0.00%	ifconfig	32282	120	R	kworker/00	32281	120
	0.00%	ifconfig	32282	120	R	wicd	984	120
	0.00%	ifconfig	32283	120	D|T	ksoftirqd/0	7	120
	0.00%	ifconfig	32290	120	D|T	ksoftirqd/0	7	120
	0.00%	ifconfig	32291	120	D|T	ksoftirqd/0	7	120
	0.00%	ifconfig	32291	120	R	cyclictest	32268	120
	0.00%	ifconfig	32294	120	D|T	ksoftirqd/0	7	120
	0.00%	jbd2/mmcblk1p2-	97	120	S	.koworker	1016	120
	0.00%	jbd2/mmcblk1p2-	97	120	S	cron	32284	120
	0.00%	jbd2/mmcblk1p2-	97	120	S	cyclictest	32268	120
	0.00%	jbd2/mmcblk1p2-	97	120	S	mmcqd/1	89	120
	0.00%	khungtaskd	12	120	S	cyclictest	32269	0
	0.00%	ksoftirqd/0	7	120	R	irq/31-44e0b000	90	49
	0.00%	ksoftirqd/0	7	120	S	cron	32285	120
	0.00%	ksoftirqd/0	7	120	S	cron	772	120
	0.00%	ksoftirqd/0	7	120	S	ifconfig	32271	120
	0.00%	ksoftirqd/0	7	120	S	ifconfig	32275	120
	0.00%	ksoftirqd/0	7	120	S	ifconfig	32276	120
	0.00%	ksoftirqd/0	7	120	S	ifconfig	32290	120
	0.00%	ksoftirqd/0	7	120	S	perf	32267	120
	0.00%	ksoftirqd/0	7	120	S	ptp0	1120	120
	0.00%	ksoftirqd/0	7	120	S	systemd	1	120
	0.00%	ksoftirqd/0	7	120	S	wicd	32275	120
	0.00%	ksoftirqd/0	7	120	S	wicd	32277	120
	0.00%	ksoftirqd/0	7	120	S	wicd	32283	120
	0.00%	kthreadd	2	120	S	kworker/01	32113	120
	0.00%	kthreadd	32281	120	D	kworker/02	25061	120
	0.00%	kworker/00	32281	120	t	.koworker	32286	120
	0.00%	kworker/00	32281	120	t	avahi-daemon	500	120
	0.00%	kworker/00	32281	120	t	cron	32285	120
	0.00%	kworker/00	32281	120	t	cyclictest	32269	0
	0.00%	kworker/00	32281	120	t	ifconfig	32282	120
	0.00%	kworker/00	32281	120	t	ifconfig	32283	120
	0.00%	kworker/00	32281	120	t	ifconfig	32290	120
	0.00%	kworker/00	32281	120	t	ifconfig	32294	120
	0.00%	kworker/00	32281	120	t	jbd2/mmcblk1p2-	97	120
	0.00%	kworker/00	32281	120	t	kworker/u21	27770	120
	0.00%	kworker/00	32281	120	t	mmcqd/1	89	120
	0.00%	kworker/00	32281	120	t	sh	32285	120
	0.00%	kworker/00	32281	120	t	sh	32286	120
	0.00%	kworker/00	32281	120	t	systemd-journal	118	120
	0.00%	kworker/00	32281	120	t	wicd	32282	120
	0.00%	kworker/01	32113	120	D	.koworker	1014	120
	0.00%	kworker/01	32113	120	D	mmcqd/1	89	120
	0.00%	kworker/01	32113	120	D	sshd	32270	120
	0.00%	kworker/01	32113	120	D	wicd-monitor	990	120
	0.00%	kworker/01	32113	120	D	wicd	984	120
	0.00%	kworker/01	32113	120	t	avahi-daemon	500	120
	0.00%	kworker/01	32113	120	t	ifconfig	32272	120
	0.00%	kworker/01	32113	120	t	ifconfig	32274	120
	0.00%	kworker/01	32113	120	t	kworker/00	31947	120
	0.00%	kworker/01	32113	120	t	mmcqd/1	89	120
	0.00%	kworker/01	32113	120	t	ptp0	1120	120
	0.00%	kworker/01	32113	120	t	rs	main	QReg	626	120
	0.00%	kworker/01	32113	120	t	rsyslogd	627	120
	0.00%	kworker/01	32113	120	t	sshd	19316	120
	0.00%	kworker/01	32113	120	t	sshd	740	120
	0.00%	kworker/01	32113	120	t	systemd-journal	118	120
	0.00%	kworker/01	32113	120	t	wicd	32271	120
	0.00%	kworker/01	32113	120	t	wicd	32272	120
	0.00%	kworker/01	32113	120	t	wicd	32275	120
	0.00%	kworker/01	32113	120	t	wicd	32276	120
	0.00%	kworker/01	32113	120	t	wicd	32277	120
	0.00%	kworker/01	32113	120	t	wicd	32280	120
	0.00%	kworker/01H	96	100	R	cyclictest	32269	0
	0.00%	kworker/01H	96	100	t	kworker/01	32113	120
	0.00%	kworker/01H	96	100	t	perf	32266	120
	0.00%	kworker/02	25061	120	D	kthreadd	2	120
	0.00%	kworker/02	25061	120	t	kworker/00	32281	120
	0.00%	kworker/02	25061	120	t	wicd-monitor	990	120
	0.00%	kworker/dying	31947	120	R	cyclictest	32269	0
	0.00%	kworker/dying	31947	120	S|T	ksoftirqd/0	7	120
	0.00%	kworker/u21	27770	120	R	kworker/01	32113	120
	0.00%	kworker/u21	27770	120	R	mmcqd/1	89	120
	0.00%	kworker/u21	27770	120	t	apache2	808	120
	0.00%	kworker/u21	27770	120	t	avahi-daemon	500	120
	0.00%	kworker/u21	27770	120	t	jbd2/mmcblk1p2-	97	120
	0.00%	kworker/u21	27770	120	t	sshd	32278	120
	0.00%	mmcqd/1	89	120	D	ksoftirqd/0	7	120
	0.00%	mmcqd/1	89	120	D	sshd	27636	120
	0.00%	mmcqd/1	89	120	R	kworker/01	32113	120
	0.00%	mmcqd/1	89	120	R	kworker/u21	27770	120
	0.00%	mmcqd/1	89	120	S	cron	32284	120
	0.00%	mmcqd/1	89	120	S	ifconfig	32280	120
	0.00%	mmcqd/1	89	120	S	kworker/00	32281	120
	0.00%	mmcqd/1	89	120	S	kworker/01	32113	120
	0.00%	mmcqd/1	89	120	S	kworker/u21	27770	120
	0.00%	perf	32266	120	R	ksoftirqd/0	7	120
	0.00%	perf	32266	120	S	.koworker	1014	120
	0.00%	perf	32266	120	S	.koworker	32286	120
	0.00%	perf	32266	120	S	cyclictest	32269	0
	0.00%	perf	32266	120	S	ksoftirqd/0	7	120
	0.00%	perf	32266	120	S	sshd	32278	120
	0.00%	perf	32266	120	S	sshd	32292	120
	0.00%	perf	32266	120	S	wicd	984	120
	0.00%	ps	32289	120	D|T	ksoftirqd/0	7	120
	0.00%	ptp0	1120	120	R	cyclictest	32269	0
	0.00%	ptp0	1120	120	S	.koworker	1019	120
	0.00%	rs	main	QReg	626	120	S	.koworker	1019	120
	0.00%	rsyslogd	627	120	R	kworker/01	32113	120
	0.00%	sh	32285	120	D|T	cron	32284	120
	0.00%	sh	32285	120	R	.koworker	1014	120
	0.00%	sh	32286	120	R	.koworker	1014	120
	0.00%	sh	32286	120	R	cyclictest	32268	120
	0.00%	sh	32286	120	R	cyclictest	32269	0
	0.00%	sshd	19316	120	S	sshd	32270	120
	0.00%	sshd	27636	120	S	dbus-daemon	518	120
	0.00%	sshd	27636	120	S	ifconfig	32272	120
	0.00%	sshd	27636	120	S	ifconfig	32274	120
	0.00%	sshd	27636	120	S	ifconfig	32282	120
	0.00%	sshd	27636	120	S	ifconfig	32290	120
	0.00%	sshd	27636	120	S	ifconfig	32291	120
	0.00%	sshd	27636	120	S	ifconfig	32294	120
	0.00%	sshd	27636	120	S	perf	32266	120
	0.00%	sshd	27636	120	S	rs	main	QReg	626	120
	0.00%	sshd	27636	120	S	wicd	32271	120
	0.00%	sshd	27636	120	S	wicd	32272	120
	0.00%	sshd	27636	120	S	wicd	32277	120
	0.00%	sshd	27636	120	S	wicd	32282	120
	0.00%	sshd	27636	120	S	wicd	32283	120
	0.00%	sshd	32270	120	D|T	ksoftirqd/0	7	120
	0.00%	sshd	32270	120	S	.koworker	1014	120
	0.00%	sshd	32270	120	S	.koworker	1016	120
	0.00%	sshd	32273	120	D|T	ksoftirqd/0	7	120
	0.00%	sshd	32273	120	R	ksoftirqd/0	7	120
	0.00%	sshd	32273	120	R	sshd	32270	120
	0.00%	sshd	32273	120	S	cyclictest	32268	120
	0.00%	sshd	32278	120	D|T	ksoftirqd/0	7	120
	0.00%	sshd	32278	120	R	avahi-daemon	500	120
	0.00%	sshd	32278	120	R	mmcqd/1	89	120
	0.00%	sshd	32278	120	S	ksoftirqd/0	7	120
	0.00%	sshd	32278	120	S	rs	main	QReg	626	120
	0.00%	sshd	32279	120	D|T	cyclictest	32269	0
	0.00%	sshd	32279	120	S	.koworker	1016	120
	0.00%	sshd	32279	120	S	.koworker	1019	120
	0.00%	sshd	32279	120	S	cyclictest	32268	120
	0.00%	sshd	32279	120	S	ksoftirqd/0	7	120
	0.00%	sshd	32292	120	R	avahi-daemon	500	120
	0.00%	sshd	32292	120	S	.koworker	1019	120
	0.00%	sshd	740	120	R	kworker/01	32113	120
	0.00%	sshd	740	120	S	cyclictest	32269	0
	0.00%	sshd	740	120	S	sshd	32270	120
	0.00%	sshd	740	120	S	sshd	32278	120
	0.00%	sshd	740	120	S	sshd	32292	120
	0.00%	sudo	32267	120	D|T	ksoftirqd/0	7	120
	0.00%	sudo	32267	120	R	.koworker	1014	120
	0.00%	sudo	32267	120	R	systemd-journal	118	120
	0.00%	sudo	32267	120	S	sudo	32268	120
	0.00%	systemd-journal	118	120	R	ksoftirqd/0	7	120
	0.00%	systemd-journal	118	120	R	kworker/00	32281	120
	0.00%	systemd-journal	118	120	R	rsyslogd	627	120
	0.00%	systemd-journal	118	120	S	.koworker	1016	120
	0.00%	systemd-journal	118	120	S	cron	32284	120
	0.00%	systemd	1	120	R	cyclictest	32269	0
	0.00%	systemd	1	120	S	ksoftirqd/0	7	120
	0.00%	wicd	32271	120	R	cyclictest	32268	120
	0.00%	wicd	32271	120	R	ksoftirqd/0	7	120
	0.00%	wicd	32271	120	R	kworker/01	32113	120
	0.00%	wicd	32272	120	R	kworker/01	32113	120
	0.00%	wicd	32274	120	R	cyclictest	32268	120
	0.00%	wicd	32277	120	R	kworker/01	32113	120
	0.00%	wicd	32280	120	R	cyclictest	32268	120
	0.00%	wicd	32280	120	R	ksoftirqd/0	7	120
	0.00%	wicd	32283	120	R	kworker/00	32281	120
	0.00%	wicd	32290	120	R	kworker/00	32281	120
	0.00%	wicd	32291	120	R	kworker/00	32281	120
	0.00%	wicd	32294	120	R	kworker/00	32281	120
	0.00%	wicd	984	120	S	ifconfig	32272	120
	0.00%	wicd	984	120	S	ifconfig	32274	120
	0.00%	wicd	984	120	S	ifconfig	32277	120
	0.00%	wicd	984	120	S	ifconfig	32280	120
	0.00%	wicd	984	120	S	ifconfig	32282	120
	0.00%	wicd	984	120	S	ifconfig	32283	120
	0.00%	wicd	984	120	S	ifconfig	32291	120
	0.00%	wicd	984	120	S	ifconfig	32294	120
	0.00%	wicd	984	120	S	wicd	32271	120
	0.00%	wicd	984	120	S	wicd	32272	120
	0.00%	wicd	984	120	S	wicd	32274	120
	0.00%	wicd	984	120	S	wicd	32275	120
	0.00%	wicd	984	120	S	wicd	32276	120
	0.00%	wicd	984	120	S	wicd	32277	120
	0.00%	wicd	984	120	S	wicd	32280	120
	0.00%	wicd	984	120	S	wicd	32282	120
	0.00%	wicd	984	120	S	wicd	32283	120
	0.00%	wicd	984	120	S	wicd	32290	120
	0.00%	wicd	984	120	S	wicd	32291	120
	0.00%	wicd	984	120	S	wicd	32294	120
